,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
32,9,13,0,14,4,2,-1.0,0.6559,1.465313035411669,0.5,-1.0,1.4629,-1.0,0,0.0,0.5310880829015544,0.6987721767730967,4.0,2.729792135423288,-10,0.3494386297357248,0.20000000000000004,-2.4,2.6,6.2,1.2,9.4,24.600000000000005,1.8346034163514824,0.2437,0.1245,0.0551,0.5310880829015544,0.15202151826404472,0.8482000000000001,0.6760585203628866,0.503917040725773,0,0,Burnley,6.5,4.0,1.62,,,,6.25,3.75,1.6,45.0,28.0,-1.0,1.93,1.88,5.92,1.81,2.05,3.92,1.62,2.02,1.95,6.5,1.86,2.14,4.12,1.7,41.0,-1.0,0.2857,0.2105,0.1384,0.2427076219809625,03/12/16,E0,0,0,2,H,-0.185120784397365,,,,2,1.0,4,7,0.3728,0,10,4,0,2,H,3,1.0499999999999998,0.6147,1.280192251014304,1.25,1.0,1.5817,0.6200000000000001,3,1.0,0.4689119170984456,2.058520201245941,7.0,5.4679287384014845,1,0.8713439906450454,1.1666666666666667,-0.6666666666666666,1.8333333333333333,14.0,3.8333333333333335,4.333333333333333,12.5,1.1823231315823333,0.4705,0.6649,0.8065,0.4689119170984456,0.6052708597549928,1.2986,1.902724723656553,2.506849447313106,1.0,1,12,Stoke,5.0,3.7,1.7,6.0,4.0,1.6,1.2196969696969697,12.068181818181818,3.8863636363636362,1.5681818181818181,14.007575757575758,4.628787878787879,0.363,0.4762,0.5792,-1.0,0.5065616797900262,6.03,6.45,4.04,1.62,4.1,1.64,M Clattenburg,2,,,,,,,0.637,0.5238,0.4208,0.9299999999999999,0.4934383202099738,6.5,4.0,1.62,6.5,3.75,1.62,14,0.0894608180869339,0.16990434500000007,0.06390858499999998,0.02023913,17,0.4503999999999999,green,2.08073,0.7373667,-1.3433633,0.34336328506469727,1.1046826738330522,0.9027691491674072,-0.20191352466564494,-0.7980864753343551,1.9524722,0.6613448,-1.2911274,0.29112744331359863,-0.05453191565201972,0.14973280016568422,0.24965204547302808,0.6006151543612878,0.18764648,0.32334,0.48901355,0.6131683,0.2327417,0.15409003,0.09096408318565735,0.1481591695180473,0.08669124675841033,0.5675990020750495,0.2685779142726027,0.16382310352056265,0.10690431287192857
33,4,12,0,17,5,1,-1.0,0.4951,0.337025480197965,-0.5,0.0,1.8588,-1.0,0,0.0,0.49481865284974097,1.5855848378447626,2.0,5.934269417330768,-10,0.7127317640611339,0.8333333333333334,-1.8333333333333333,2.6666666666666665,10.166666666666666,2.3333333333333335,6.166666666666667,15.833333333333334,1.3491356048579315,0.3695,0.3523,0.3355,0.49481865284974097,0.4356954433421986,1.4192,1.389103736061492,1.359007472122984,0,11,Leicester,2.3,3.4,3.4,,,,2.3,3.25,3.3,45.0,26.0,0.25,1.88,1.93,2.28,1.95,1.91,3.35,3.26,1.96,1.99,2.4,1.99,1.96,3.5,3.4,41.0,-1.0,0.2498,0.2485,0.2467,0.27849850781816676,03/12/16,E0,0,1,2,H,1.5421293830754852,,,,1,1.25,3,8,0.3728,0,22,6,0,0,D,3,0.9099999999999999,0.4396,1.8791548632734503,-0.0,-2.0,1.5663,2.43,3,1.0,0.5051813471502591,1.1359166543370707,6.0,3.192924711669649,1,0.728174788001242,1.3333333333333333,-0.8333333333333334,2.1666666666666665,10.166666666666666,3.0,6.166666666666667,17.166666666666668,1.5751484683936199,0.3807,0.3992,0.4177,0.5051813471502591,0.2858060488396346,1.4440000000000002,1.4938908473982764,1.5437816947965526,-0.25,1,17,Sunderland,2.4,3.3,2.95,2.3,3.3,3.3,1.2105263157894737,12.082706766917292,3.887218045112782,1.5714285714285714,13.977443609022556,4.62406015037594,0.5455,0.5501,0.5547,0.9299999999999999,0.4934383202099738,2.3,2.25,3.52,3.43,3.44,3.39,A Marriner,1,,,,,,,0.4545,0.4499,0.4453,-1.0,0.5065616797900262,2.3,3.4,3.4,2.3,3.2,3.4,14,0.34995175961160474,0.26003137,0.242537965,0.22585032500000002,17,0.024800000000000155,green,0.83448935,1.3939835,0.55949414,-0.30949413776397705,1.1008201515615639,0.9047383918250937,-0.19608175973647013,0.44608175973647013,0.881297,1.4380317,0.5567347,-0.30673468112945557,-0.05671568638565416,0.3549501037619265,0.2972284416283681,0.34782145460970554,0.3320291,0.32449025,0.34348065,0.21401994,0.3166984,0.4692816,0.2756632156140013,0.270630493716455,0.41899496542276116,0.30177401350778793,0.3128056976505622,0.3854202739404888,0.31803416363190173
34,0,17,0,1,0,4,-1.0,0.2583,1.0383570991994564,1.0,1.0,1.8065,-1.0,0,0.0,0.5116883116883117,0.48785504407443686,4.0,3.8522392759522575,-10,1.0336322827342943,1.0,-0.6666666666666666,1.6666666666666667,11.166666666666666,5.0,5.166666666666667,14.833333333333334,1.0789539229896254,0.0368,0.0891,0.1515,0.5116883116883117,0.10489715964740452,0.27960000000000007,0.5832360991276718,0.8868721982553436,0,13,Swansea,9.0,5.5,1.36,,,,9.75,5.0,1.34,45.0,29.0,-1.5,2.46,1.53,9.23,1.88,1.97,5.15,1.35,2.62,1.59,10.0,1.95,2.07,5.5,1.39,36.0,-1.0,0.1491,0.1809,0.2027,0.1731635651322233,03/12/16,E0,0,0,5,H,-0.1882027414087334,,,,5,3.5,5,11,0.3728,0,28,15,0,2,H,0,0.97,1.5269,0.850154357790723,-0.0,-1.0,2.0547,0.3600000000000001,3,1.0,0.4883116883116883,2.33898139079334,5.0,5.881284915122222,1,1.2178774059420323,1.5,0.8333333333333334,0.6666666666666666,18.5,6.0,2.8333333333333335,9.666666666666666,0.7097162673072636,0.8141,0.73,0.6458,0.4883116883116883,0.7219392752203722,2.1692,2.119156308305203,2.0691126166104055,1.5,1,14,Tottenham,8.0,5.3,1.35,10.0,5.5,1.33,1.208955223880597,12.119402985074627,3.8955223880597014,1.574626865671642,14.037313432835822,4.634328358208955,0.443,0.507,0.5669,0.53,0.6165413533834586,9.64,9.36,5.67,1.36,5.45,1.36,J Moss,5,,,,,,,0.557,0.493,0.4331,-1.0,0.38345864661654133,10.0,5.5,1.33,9.5,5.0,1.36,14,0.04416059038353251,0.017956524999999987,0.040419405000000005,0.07420494499999998,17,1.8896,green,2.18814,0.8296077,-1.3585322,-0.14146780967712402,1.1102191615773307,0.8990201873480004,-0.21119897422933032,-1.2888010257706697,2.259474,0.45865512,-1.8008189,0.30081892013549805,-0.37648330510409855,0.09124048690327564,0.18786908801559474,0.7208904250811297,0.07267636,0.18715239,0.74017125,0.7452622,0.1997814,0.054956462,0.04311349063086965,0.036396415402354165,0.03395577442850872,0.7354412947876837,0.19160095889092774,0.07295776991489383,0.03765707062595667
35,4,8,1,17,5,1,-1.0,0.495,1.1471175794259576,-1.25,-1.0,1.8632,-1.0,0,0.0,0.47409326424870474,1.0196899501069137,6.0,5.23050130833365,-10,0.9165635131152373,1.1666666666666667,-0.6666666666666666,1.8333333333333333,9.166666666666666,4.0,6.5,17.5,1.2679368005244933,0.2169,0.2674,0.3169,0.47409326424870474,0.24322879543834638,0.9784999999999999,1.199691264391269,1.420882528782538,0,15,Watford,3.75,3.3,2.2,,,,3.6,3.25,2.15,45.0,26.0,-0.25,1.65,2.23,3.65,2.03,1.83,3.27,2.16,1.7,2.36,3.89,2.1,1.88,3.4,2.21,41.0,-1.0,0.2407,0.2386,0.2339,0.2900035637918746,03/12/16,E0,0,1,3,H,0.39304646786039843,,,,2,1.75,3,12,0.3728,0,11,3,0,2,H,2,0.8300000000000001,0.8847,1.540164047286356,-0.25,0.0,1.8205,1.1,3,1.0,0.5259067357512953,1.6903064861012118,7.0,4.544970396064907,1,0.8528368498604756,1.6666666666666667,0.16666666666666666,1.5,10.833333333333334,3.8333333333333335,5.333333333333333,14.833333333333334,1.2918567639257295,0.5424,0.4939,0.4492,0.5259067357512953,0.46676764076977906,1.6983,1.7142245814251833,1.730149162850367,0.25,1,16,West Brom,3.6,3.3,2.1,3.75,3.3,2.15,1.2,12.037037037037036,3.8666666666666667,1.6000000000000003,14.14074074074074,4.711111111111111,0.5007,0.5572,0.6098,1.23,0.4252577319587629,3.89,4.03,3.38,2.1,3.33,2.16,G Scott,2,,,,,,,0.4993,0.4428,0.3902,-1.0,0.5747422680412371,3.8,3.3,2.2,3.6,3.2,2.2,14,0.17174849793030816,0.128221685,0.16384673,0.20190312499999996,17,0.7198,green,1.41067,0.9488901,-0.46177995,0.21177995204925537,1.100802601315886,0.9027143579854202,-0.19808824333046582,-0.05191175666953418,1.3245914,0.89252037,-0.43207103,0.1820710301399231,0.11397974183988142,0.2317365037950221,0.3012766904404114,0.46698680576456636,0.28375104,0.27941325,0.43683568,0.3990831,0.2980342,0.30288267,0.16890243621010026,0.19883436267487875,0.2264195210503468,0.43430186330203563,0.292908044880309,0.2727900719494403,0.19721440802871676
36,2,11,0,19,10,3,1.23,1.058,1.0553505695712,1.0,2.0,2.7403,0.6299999999999999,3,1.0,0.4296675191815857,2.027136178060351,8.0,7.580419465022398,1,1.4230146038672973,2.1666666666666665,1.5,0.6666666666666666,15.166666666666666,5.166666666666667,2.6666666666666665,8.833333333333334,0.5509687285623942,0.6645,0.6745,0.6853,0.4296675191815857,0.6015929034485968,2.442,2.2232059800782276,2.0044119601564554,1,7,Arsenal,1.75,4.2,4.75,,,,1.75,4.0,4.75,45.0,28.0,1.0,2.24,1.64,1.73,2.23,1.68,3.93,4.79,2.4,1.69,1.77,2.33,1.73,4.2,5.1,39.0,-1.0,0.1813,0.1888,0.1991,0.22235746771456072,03/12/16,E0,0,5,1,A,-0.5332258171976642,,,,-4,-3.0,3,10,0.3728,0,10,3,1,0,A,3,-1.0,0.2983,0.5221247523735358,1.0,0.0,1.7866,-1.0,0,0.0,0.5703324808184143,0.7505063542250883,2.0,3.8305021757887667,-10,0.7620525402223081,1.0,-0.5,1.5,15.833333333333334,2.3333333333333335,5.166666666666667,11.666666666666666,1.1752464075682059,0.1542,0.1367,0.1155,0.5703324808184143,0.1760496288368425,1.1014,0.8887547761077284,0.6761095522154567,-1.0,0,18,West Ham,1.75,3.6,4.8,1.73,4.0,4.75,1.1985294117647058,12.073529411764705,3.875,1.6102941176470589,14.117647058823529,4.698529411764706,0.6871,0.6014,0.5016,0.6399999999999999,0.577319587628866,1.72,1.63,4.41,5.57,4.1,5.08,C Pawson,-4,,,,,,,0.3129,0.3986,0.4984,-1.0,0.4226804123711341,1.75,4.0,5.0,1.75,3.8,4.8,14,0.09486084319805456,0.06816894500000001,0.062318570000000004,0.056156704999999994,17,-1.3406000000000002,red,1.1494617,1.0279009,-0.12156081,1.12156081199646,1.1001540019305895,0.909980003007406,-0.19017399892318354,1.1901739989231834,0.8864321,1.7882342,0.9018021,0.09819787740707397,0.8033108961089058,0.6161281495883564,0.21253196165168478,0.171339888759959,0.35574704,0.22102596,0.42322695,0.14543538,0.29531446,0.5592502,0.08835747750936727,0.2970914334848819,0.10770593484697444,0.24666740642273036,0.24295746043392086,0.5103751232092414,0.1502886598178549
37,9,17,0,10,3,2,-1.0,1.0501,1.1837040018414136,0.0,2.0,3.016,-1.0,0,0.0,0.40909090909090917,1.9308333887153586,10.0,8.448057947293945,-10,1.3882122289693293,1.7380952380952381,0.3968253968253968,1.3412698412698412,16.904761904761905,5.341269841269842,3.3412698412698414,7.492063492063491,0.6756235010369191,0.6613,0.5846,0.4945,0.40909090909090917,0.5629859772712168,2.3402000000000003,1.9717010595368647,1.6032021190737291,0,19,Liverpool,1.75,4.0,5.0,,,,1.7,3.8,5.0,45.0,28.0,1.0,2.27,1.63,1.76,2.34,1.62,3.89,4.59,2.33,1.71,1.8,2.46,1.68,4.2,5.0,38.0,-1.0,0.186,0.2167,0.2492,0.241875456901708,04/12/16,E0,0,3,4,H,-0.5530474887454884,,,,1,2.0,4,9,0.3728,0,12,8,2,0,A,2,0.6200000000000001,0.6758,0.6306565130959252,-1.0,-2.0,1.7144,4.02,3,1.0,0.5909090909090909,0.8272911543829334,3.0,4.756947621571125,1,0.9966797594364056,1.6666666666666667,0.6666666666666666,1.0,14.166666666666666,4.5,3.8333333333333335,12.0,0.9417674973200982,0.1527,0.1987,0.2563,0.5909090909090909,0.19513856582707517,1.0371,1.05922028856304,1.0813405771260798,-1.0,1,8,Bournemouth,1.75,3.6,4.8,1.75,4.0,4.6,1.2262773722627738,12.124087591240874,3.9197080291970803,1.6058394160583942,14.087591240875915,4.686131386861314,0.6559,0.5837,0.5026,0.6299999999999999,0.5820512820512821,1.8,1.74,4.05,5.02,4.01,4.63,R Madley,1,,,,,,,0.3441,0.4163,0.4974,-1.0,0.41794871794871796,1.8,4.0,4.6,1.75,3.8,4.8,14,0.4823775694114622,0.57761749,0.491919425,0.39880997000000007,17,-1.3031000000000004,green,1.1316736,1.7974962,0.6658226,0.3341773748397827,1.0997399124681504,0.910492849766903,-0.18924706270124736,1.1892470627012472,0.89984417,1.6461253,0.74628115,0.25371885299682617,0.5923810968459521,0.5589411537950523,0.2576432745517019,0.1834155716532459,0.53477514,0.310759,0.15446588,0.13282125,0.29521224,0.5719665,0.4896126710120696,0.5004561788062363,0.5395723414069675,0.15690090086837577,0.28787150716982696,0.5552276068629585,0.5095468849161262
38,3,11,0,10,2,3,-0.5,1.0499,0.7245600597888249,-1.0,0.0,1.8919,-1.0,1,0.25,0.5298701298701299,1.7817603366217238,6.0,8.28088702784517,-10,1.1493132985815826,1.3333333333333333,-0.16666666666666666,1.5,14.5,4.5,3.3333333333333335,9.333333333333334,0.7451240684521451,0.2966,0.2741,0.2529,0.5298701298701299,0.5047401572782902,0.9479,0.923404535476035,0.89890907095207,0,10,Man United,2.15,3.5,3.6,,,,2.1,3.5,3.7,45.0,25.0,0.25,1.81,2.01,2.13,1.81,2.04,3.4,3.59,1.87,2.1,2.2,1.86,2.09,3.5,3.8,42.0,2.66,0.2962,0.2886,0.2804,0.26753986478685327,04/12/16,E0,1,1,1,D,-0.005439249443407013,,,,0,0.25,6,13,0.3728,0,13,6,1,0,A,2,0.52,0.944,0.7191208103454179,-0.75,-1.0,1.8418,-1.0,1,0.75,0.4701298701298701,0.9506997985914227,4.0,5.562347720237252,1,1.0995532849616914,1.5,0.8333333333333334,0.6666666666666666,14.666666666666666,6.0,2.1666666666666665,9.333333333333334,0.6311902868331811,0.4073,0.4373,0.4667,0.4701298701298701,0.22771997793485652,1.1647,1.2472920661094533,1.3298841322189066,-0.25,0,2,Everton,2.1,3.4,3.5,2.1,3.4,3.7,1.2391304347826086,12.108695652173912,3.9130434782608696,1.6231884057971016,14.072463768115943,4.7101449275362315,0.3538,0.3694,0.385,-1.0,0.47382198952879584,2.17,1.94,3.66,4.3,3.5,3.65,M Oliver,0,,,,,,,0.6462,0.6306,0.615,0.81,0.5261780104712042,2.15,3.4,3.7,2.2,3.3,3.6,14,0.15330950735998236,0.12690277,0.13318105000000002,0.14088365,17,0.2168000000000001,yellow,1.3692279,1.374277,0.0050491095,0.24495089054107666,1.1003840007813155,0.907154345840844,-0.1932296549404715,0.4432296549404715,0.92544943,1.3068044,0.381355,-0.13135498762130737,0.18560851928674693,0.33124616809735113,0.2980080274706794,0.3707458044319696,0.4012194,0.2530956,0.345685,0.29854056,0.29203713,0.40942237,0.1235882376915434,0.14023756398469844,0.1283765469250442,0.338323790670413,0.2810469179671908,0.38062931123061117,0.12967082238831865
39,7,11,0,6,2,1,0.0,0.0,0.9933938261702283,0.25,0.0,1.4374,-1.0,0,0.5,0.6129032258064515,0.8870521726867493,4.0,4.0266004223329634,0,0.820214295095305,0.8333333333333334,-1.8333333333333333,2.6666666666666665,10.166666666666666,3.5,5.166666666666667,18.833333333333332,1.3245311431468427,0.0582,0.1461,0.2667,0.6129032258064515,0.19895397104719392,0.3386,0.6320251084372934,0.9254502168745867,0,3,Hull,5.25,3.5,1.83,,,,5.0,3.6,1.75,44.0,27.0,-1.0,1.61,2.3,5.09,1.56,2.47,3.47,1.79,1.7,2.46,5.7,1.6,2.62,3.6,1.85,41.0,-1.0,0.1901,0.2485,0.2836,0.2901902595451675,05/12/16,E0,0,0,1,H,0.5023263525013036,,,,1,0.0,13,6,0.3728,0,16,4,0,0,D,1,0.0,1.0988,1.495720178671532,0.5,0.0,1.5107,0.9199999999999999,3,0.5,0.3870967741935484,1.8227575677680832,5.0,3.3428712611478555,0,0.602862316313647,0.8333333333333334,-0.3333333333333333,1.1666666666666667,10.333333333333334,2.5,3.0,12.5,0.9118262291882704,0.7517,0.6054,0.4497,0.3870967741935484,0.5108557694076385,1.8835,1.5880260087125553,1.2925520174251106,1.0,1,5,Middlesbrough,4.3,3.5,1.85,5.0,3.5,1.8,1.2374100719424461,12.093525179856115,3.8992805755395685,1.618705035971223,14.064748201438851,4.719424460431655,0.3832,0.3827,0.3821,-1.0,0.411764705882353,5.4,4.93,3.38,1.92,3.57,1.8,M Dean,1,,,,,,,0.6168,0.6173,0.6179,0.6100000000000001,0.588235294117647,5.4,3.5,1.8,5.0,3.4,1.83,14,0.1394223804586205,0.03252006499999999,0.08852718499999997,0.18697949,17,1.5449,green,1.7829201,1.1932473,-0.5896728,-0.4103271961212158,1.1021358765214946,0.9017447359380035,-0.20039114058349106,-0.7996088594165089,1.3759224,0.7990544,-0.57686806,-0.42313194274902344,-0.5443559994289161,0.19124792321896525,0.26821273509282073,0.5405393416882142,0.19387573,0.16655535,0.6395689,0.49556234,0.25912163,0.24531595,0.12383993233593339,0.08374917929629966,0.15731865093993536,0.5585568704605296,0.23129656892226205,0.21014653578193973,0.11951680677842183
40,7,6,0,12,5,0,-1.0,0.6279,1.2087133941413757,1.0,2.0,1.534,-1.0,0,0.0,0.5168831168831169,0.4437367303609342,7.0,5.791281898528588,-10,0.8687408579421346,1.0,-0.15079365079365079,1.150793650793651,10.793650793650793,3.4126984126984126,5.015873015873016,14.412698412698413,0.9611100362605596,0.0545,0.1298,0.2512,0.5168831168831169,0.09341825902335456,0.5274000000000001,0.7829773677451828,1.0385547354903655,0,12,Stoke,9.5,5.5,1.35,,,,9.0,5.0,1.35,50.0,29.0,-1.5,2.53,1.51,8.83,1.86,1.99,5.19,1.36,2.65,1.56,10.0,1.9,2.08,5.55,1.41,40.0,-1.0,0.1338,0.1969,0.2529,0.16348195329087048,10/12/16,E0,0,1,3,H,-0.12316357529494115,,,,2,0.5,7,9,0.4215,0,21,6,1,1,D,0,0.99,1.0066,1.0855498188464345,3.0,4.0,2.7989,0.32000000000000006,3,1.0,0.4831168831168831,2.3927813163481955,8.0,7.369537409624593,1,1.0105193599632318,2.0952380952380953,0.9603174603174603,1.134920634920635,13.976190476190476,3.9444444444444446,4.134920634920635,11.023809523809524,0.9730580092896305,0.8117,0.6733,0.4958,0.4831168831168831,0.743099787685775,2.5925000000000002,2.080163526804838,1.567827053609676,1.5,1,7,Arsenal,7.5,4.8,1.4,9.0,5.25,1.36,1.2285714285714286,12.050000000000002,3.8857142857142857,1.6142857142857145,14.07857142857143,4.714285714285714,0.6031,0.5455,0.4832,0.51,0.6262376237623761,9.21,10.5,6.0,1.32,5.29,1.38,L Mason,2,,,,,,,0.3969,0.4545,0.5168,-1.0,0.37376237623762376,9.5,5.5,1.33,9.0,5.0,1.36,15,0.03736234510302422,0.019213570000000006,0.061790464999999996,0.15868466499999997,17,2.0651,green,1.9218782,0.7004956,-1.2213826,-0.27861738204956055,1.1071721928670506,0.9009823000582048,-0.2061898928088458,-1.2938101071911543,2.0980783,0.598192,-1.4998863,-0.00011372566223144531,-0.5241804049676487,0.08150405051021284,0.13641333003976575,0.7820826194500217,0.12903704,0.13531214,0.73565084,0.650907,0.23103517,0.118057825,0.027065447497667677,0.0432655164775273,0.0679017959150574,0.7228801456363761,0.16758688098900396,0.10953297089109322,0.044396442969400644
41,11,18,0,17,4,2,-1.0,0.5912,1.370691037461652,2.0,1.0,1.8396,-1.0,0,0.0,0.5077720207253886,1.5571465380792873,6.0,4.3773540761682135,-10,0.7226210928928815,0.753968253968254,-1.150793650793651,1.9047619047619049,9.809523809523808,2.7380952380952386,5.6190476190476195,16.65873015873016,1.1814909848672903,0.4055,0.3378,0.2758,0.5077720207253886,0.41697647881621086,1.2974999999999999,1.1912379084917395,1.0849758169834791,0,8,Bournemouth,2.2,3.5,3.5,,,,2.15,3.4,3.4,50.0,25.0,0.25,1.82,1.99,2.24,1.9,1.96,3.37,3.36,1.91,2.05,2.4,1.95,2.06,3.5,3.5,48.0,-1.0,0.2741,0.2698,0.259,0.30621710163065485,10/12/16,E0,0,2,3,H,-0.39317602077499625,,,,1,1.25,4,14,0.4215,0,16,7,1,2,H,2,0.96,0.5421,0.9775150166866559,-1.0,-2.0,1.291,2.54,3,1.0,0.4922279792746114,1.136636360290058,3.0,3.06900656131982,1,0.7768665070012928,1.4166666666666667,0.3611111111111111,1.0555555555555556,10.666666666666666,3.472222222222222,4.916666666666667,17.194444444444443,1.2237210582713924,0.3204,0.3924,0.4652,0.4922279792746114,0.27680641955313434,1.1213,1.3060050260745657,1.4907100521491314,-0.25,1,0,Burnley,2.4,3.3,2.95,2.25,3.4,3.4,1.2269503546099292,12.049645390070921,3.893617021276596,1.624113475177305,14.127659574468085,4.723404255319149,0.4352,0.4555,0.4754,0.99,0.47769028871391084,2.26,2.35,3.2,3.54,3.45,3.48,M Atkinson,1,,,,,,,0.5648,0.5445,0.5246,-1.0,0.5223097112860893,2.3,3.4,3.4,2.3,3.3,3.3,15,0.34843916934276153,0.313143205,0.24164329999999995,0.18103833999999996,17,-0.1761999999999999,green,1.1491811,1.034505,-0.11467612,0.3646761178970337,1.0998473843168015,0.9048568142470201,-0.19499057006978138,0.4449905700697814,0.91140234,1.1835343,0.27213192,-0.022131919860839844,0.2625115893686584,0.3280432013947209,0.3086238425012103,0.3633329561040689,0.34809983,0.29923117,0.35266897,0.24276042,0.3276365,0.4296031,0.2564786333822404,0.27010548608717944,0.3789852897618151,0.3195874489243126,0.3118305080809749,0.3685820429947125,0.2994069810397404
42,7,14,0,14,6,4,-0.5,0.1675,0.6471632402535192,3.25,3.0,2.2036,-1.0,1,0.25,0.49740932642487046,1.545568685376662,3.0,4.635615581046881,-10,1.2582685892066543,1.9603174603174605,-0.3968253968253968,2.357142857142857,14.976190476190476,4.111111111111111,5.150793650793651,14.722222222222221,1.1586489316682476,0.5206,0.6024,0.6825,0.49740932642487046,0.41683899556868537,2.1902999999999997,2.3451515364350373,2.5000030728700744,0,1,Crystal Palace,2.3,3.3,3.5,,,,2.3,3.25,3.3,50.0,25.0,0.25,1.75,2.07,2.29,1.94,1.92,3.29,3.33,1.82,2.14,2.5,2.0,2.02,3.4,3.5,47.0,2.32,0.207,0.1946,0.1755,0.29505169867060566,10/12/16,E0,1,3,3,D,0.3241246943253723,,,,0,0.25,4,16,0.4215,0,15,6,0,1,H,2,0.45999999999999996,0.0133,0.9712879345788915,-0.0,-1.0,1.2991,-1.0,1,0.75,0.5025906735751295,1.1593796159527328,4.0,4.118243270193846,1,0.5613956437652641,0.7936507936507936,-0.9603174603174603,1.753968253968254,8.42063492063492,2.7380952380952386,6.80952380952381,19.357142857142858,1.6121946771833753,0.2723,0.203,0.1419,0.5025906735751295,0.28810930576070903,1.5531,1.307912068277834,1.0627241365556683,-0.25,0,3,Hull,2.5,3.3,2.85,2.3,3.3,3.4,1.232394366197183,12.084507042253522,3.8943661971830985,1.6338028169014087,14.140845070422536,4.73943661971831,0.7218,0.7065,0.6906,1.0699999999999998,0.4581151832460733,2.32,2.35,3.32,3.4,3.37,3.43,M Jones,0,,,,,,,0.2782,0.2935,0.3094,-1.0,0.5418848167539266,2.3,3.4,3.4,2.38,3.2,3.3,15,0.12838086014631409,0.17263789000000002,0.20204738000000003,0.243039185,17,-0.6371999999999998,yellow,1.0603963,1.8947297,0.8343334,-0.5843334197998047,1.1012848301319567,0.9068772529333436,-0.194407577198613,0.444407577198613,0.9641622,1.5814841,0.6173219,-0.3673219084739685,-0.16908258369172005,0.459981446973624,0.271959319098026,0.2680592339283499,0.45378006,0.24698776,0.29923218,0.20893076,0.32653046,0.46453872,0.14171934222710136,0.14772811941491604,0.12972417174596362,0.25874072647910223,0.28182584523599363,0.4594334084166891,0.13901291928227688
