,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,Unnamed: 70,Unnamed: 71,Unnamed: 72,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
37,3,12,0,9,5,1,0.75,1.3248,2.1428221498409674,1.5,1.0,2.264,2.02,3,1.0,0.5478036175710594,1.293982015217893,9.0,4.200068587431741,1,0.7833702295877121,1.0,-0.3611111111111111,1.361111111111111,8.611111111111112,3.5833333333333335,4.777777777777778,15.833333333333334,0.9920738681570764,0.4331,0.4221,0.4114,0.5478036175710594,0.32455614480055345,1.1287999999999998,1.134160801956048,1.1395216039120963,1,9,Hertha,2.5,3.1,3.1,,,,2.5,3.1,2.9,48,27.0,0.0,1.54,2.43,2.5,1.75,2.12,3.07,3.03,1.57,2.61,2.61,1.79,2.2,3.3,3.2,37,-1.0,0.3095,0.3058,0.302,0.32031358081623246,12/12/15,D1,0,4,0,A,-1.0717502114454487,,,,-4,-4.0,4,18,0.1805,0,10,3,2,0,A,4,-1.0,1.1352,1.0710719383955187,1.5,1.0,1.941,-1.0,0,0.0,0.45219638242894056,1.3857044039658752,5.0,4.668220518866429,-10,0.593816862548602,0.8611111111111112,-0.5555555555555555,1.4166666666666667,9.805555555555555,2.638888888888889,4.472222222222222,13.944444444444445,1.1133277559104617,0.2574,0.2721,0.2866,0.45219638242894056,0.35513027438321426,0.7967000000000001,0.8477077740414143,0.8987155480828286,-0.0,0,2,Darmstadt,2.5,3.3,2.65,2.5,3.0,3.0,1.3065693430656935,11.598540145985401,4.2846715328467155,1.5255474452554745,14.226277372262773,5.094890510948905,0.3032,0.3184,0.3337,1.4300000000000002,0.3879093198992443,2.56,3.02,3.06,2.76,3.18,3.17,-4,,,,,,,0.6968,0.6816,0.6663,-1.0,0.6120906801007557,,,,2.5,3.2,3.1,2.5,3.0,3.1,14,0.29117095665509407,0.193815185,0.20400341000000005,0.21429476,16,-0.33209999999999973,red,1.2996594,1.2477977,-0.051861644,0.05186164379119873,1.1000211957800046,1.098934379003809,-0.0010868167761954872,0.0010868167761954872,1.0043314,1.1489471,0.14461577,-0.1446157693862915,-0.030555769606299094,0.34267664587320573,0.3000819043713052,0.35724144975548905,0.24980251,0.41622356,0.33397397,0.40624148,0.30020174,0.29355678,0.27984772265195124,0.3371674745047639,0.33204708043728326,0.3658189667602576,0.3388357346719251,0.29534531346897847,0.3151808823460105
38,10,19,0,19,2,3,-1.0,0.6437,0.7494121196973099,-1.0,-2.0,2.1247,-1.0,0,0.0,0.4792746113989638,0.9158787939024239,3.0,4.003137821165356,-10,0.8252473041560867,1.0,-0.6666666666666666,1.6666666666666667,10.138888888888888,3.527777777777778,6.805555555555556,18.944444444444443,1.2779735490032267,0.2856,0.3342,0.383,0.4792746113989638,0.2159868805208036,1.1690999999999998,1.3284712963830483,1.4878425927660968,0,13,Hannover,4.5,3.5,1.8,,,,4.1,3.4,1.87,46,27.0,-0.5,1.93,1.86,4.21,2.01,1.85,3.57,1.86,2.0,1.94,4.5,2.06,1.9,3.8,2.0,41,-1.0,0.2513,0.2499,0.2456,0.26791815234001315,12/12/15,D1,0,0,1,H,-0.15239555686272455,,,,1,0.5,3,18,0.1805,0,14,5,0,1,H,1,0.8500000000000001,0.9556,0.5970165628345854,0.25,0.0,2.0222,0.8999999999999999,3,1.0,0.5207253886010362,1.8162030537575633,3.0,5.024986217729451,1,0.7551852446397679,1.150793650793651,-0.5476190476190476,1.6984126984126984,10.595238095238095,3.865079365079365,6.071428571428572,15.706349206349207,1.3595677980021434,0.4631,0.4159,0.3714,0.5207253886010362,0.5160949671391833,1.5590000000000002,1.5103236027342581,1.4616472054685161,0.5,1,14,Hoffenheim,3.6,3.3,2.0,4.2,3.6,1.83,1.326086956521739,11.579710144927537,4.2898550724637685,1.5144927536231885,14.195652173913041,5.079710144927536,0.5132,0.5397,0.5654,-1.0,0.5092348284960422,4.5,4.54,3.66,1.9,3.73,1.88,1,,,,,,,0.4868,0.4603,0.4346,0.9299999999999999,0.4907651715039578,,,,4.2,3.8,1.85,4.0,3.5,1.91,14,0.14040720669256795,0.18491448499999996,0.22643122500000004,0.27091348000000004,16,0.38990000000000036,green,1.5369,1.2624979,-0.27440214,-0.22559785842895508,1.100849221015696,1.0987733199226288,-0.0020759010930671007,-0.4979240989069329,1.5538291,1.072896,-0.48093307,-0.019066929817199707,-0.24752962905102924,0.24070439761172321,0.2886746240455781,0.47062097834269856,0.2233872,0.34473816,0.4318746,0.43808374,0.29216164,0.26975465,0.16909037780023212,0.18633416314142126,0.1942587197759993,0.44685977315479075,0.30852480771802776,0.24461541416012775,0.1829004069145681
39,2,19,0,6,2,2,-1.0,0.8278,1.2953910253363892,3.5,2.0,2.8739,-1.0,0,0.0,0.5051813471502591,0.8547788100102722,8.0,6.175741412074819,-10,1.258794869105592,2.4126984126984126,0.6746031746031745,1.7380952380952381,11.031746031746032,5.071428571428571,5.341269841269842,15.793650793650793,1.099222013763017,0.4096,0.3348,0.2653,0.5051813471502591,0.2061203986950976,1.6761,1.5065353222444642,1.3369706444889284,0,17,M'gladbach,3.75,3.75,1.95,,,,3.7,3.6,2.0,48,28.0,-0.5,2.26,1.62,3.65,1.91,1.95,3.69,1.96,2.38,1.68,3.85,1.96,2.0,3.98,2.1,42,-1.0,0.2332,0.2313,0.2224,0.23641761392497937,12/12/15,D1,0,0,5,H,-0.7739073694847748,,,,5,4.5,4,13,0.1805,0,14,6,0,1,H,0,0.95,1.1978,0.5214836558516144,-1.5,-1.0,2.1997,0.76,3,1.0,0.49481865284974097,1.9088035760647484,4.0,7.670422562846688,1,1.162131872882936,1.396825396825397,0.09523809523809523,1.3015873015873016,18.515873015873016,5.984126984126984,3.507936507936508,7.80952380952381,0.8067344781058956,0.3572,0.4339,0.5123,0.49481865284974097,0.557461987379923,1.5524,1.7411733701057526,1.929946740211505,0.5,1,4,Leverkusen,3.3,3.3,2.1,3.6,3.75,1.91,1.316546762589928,11.633093525179854,4.273381294964029,1.510791366906475,14.194244604316546,5.079136690647482,0.626,0.63,0.6339,0.6200000000000001,0.5824742268041238,3.81,4.76,4.15,1.76,3.92,1.99,5,,,,,,,0.374,0.37,0.3661,-1.0,0.41752577319587636,,,,3.6,3.8,2.0,3.6,3.5,2.0,14,0.1191627556859767,0.290482,0.21628012500000005,0.15411769000000003,16,-0.12369999999999992,green,1.6864325,1.1378994,-0.5485331,0.048533082008361816,1.1030832723547126,1.0975959234832646,-0.005487348871447972,-0.494512651128552,1.6230586,1.0353922,-0.5876664,0.08766639232635498,-0.11943772559794508,0.23348688187332278,0.2842215957535227,0.48229152237315437,0.17833237,0.39465922,0.4270084,0.5169038,0.2577335,0.22536263,0.16126909590681662,0.18006091269714553,0.1420851313383822,0.47540124348448204,0.31220477032306854,0.2123939613571807,0.16015753035417302
40,4,9,0,12,3,2,0.0,0.9319,0.9341027252439708,-1.5,-1.0,1.7302,-1.0,1,0.5,0.464935064935065,1.3668713564522799,5.0,5.352730342044651,0,1.071013373392379,1.3412698412698412,-0.7142857142857143,2.0555555555555554,11.563492063492063,5.0,7.5476190476190474,17.595238095238095,1.3560530512648623,0.4392,0.4655,0.4876,0.464935064935065,0.36036654516766486,1.3441,1.5734435215756268,1.8027870431512534,0,11,FC Koln,2.88,3.3,2.5,,,,2.7,3.3,2.5,48,27.0,0.0,1.88,1.91,2.86,2.06,1.79,3.32,2.47,1.95,1.98,3.05,2.15,1.83,3.5,2.55,43,2.43,0.2742,0.25,0.231,0.2857717209492852,12/12/15,D1,1,1,1,D,-0.057165075702360846,,,,0,0.0,6,17,0.2044,0,10,6,0,1,H,3,0.0,0.3861,0.8769376495416099,0.5,0.0,1.757,-1.0,1,0.5,0.5350649350649351,1.347356922598435,4.0,4.561327709091824,0,0.6338361203095503,0.6031746031746031,-1.492063492063492,2.0952380952380953,12.587301587301587,2.7539682539682544,5.301587301587301,12.984126984126982,1.2877349422060087,0.2866,0.2845,0.2814,0.5350649350649351,0.35386173388305,1.0294999999999999,1.1747350430848011,1.3199700861696024,-0.0,0,6,Werder Bremen,2.65,3.3,2.5,2.8,3.3,2.5,1.3071428571428572,11.592857142857143,4.257142857142857,1.5357142857142858,14.192857142857143,5.085714285714285,0.4234,0.5181,0.6037,-1.0,0.4960422163588391,3.01,2.72,3.43,2.77,3.47,2.51,0,,,,,,,0.5766,0.4819,0.3963,0.8799999999999999,0.503957783641161,,,,2.88,3.5,2.45,2.8,3.3,2.5,15,0.12754108679139856,0.1375181,0.14881525,0.15846986000000002,16,-0.3146000000000002,yellow,0.89856845,1.1350994,0.23653096,-0.23653095960617065,1.0999054988008676,1.0997315845249938,-0.00017391427587387653,0.00017391427587387653,1.0370536,1.4073844,0.3703308,-0.370330810546875,-0.2022292852923906,0.33342702107272876,0.3282752388104601,0.33829774011681096,0.44166976,0.38622665,0.1721036,0.32460526,0.30265063,0.3727441,0.11280946967478767,0.11234590715573689,0.12215337318016228,0.27833553171657727,0.3390508411124284,0.38261363213804805,0.11193192795644721
41,4,21,0,5,4,4,0.9299999999999999,0.8678,1.570471295096598,-2.25,-2.0,1.9156,-1.0,1,1.0,0.5,0.6984075755182761,7.0,4.457260710116601,1,0.956488781883736,1.3333333333333333,0.055555555555555546,1.277777777777778,11.138888888888888,3.861111111111111,3.5,13.388888888888888,0.8207739498037075,0.1763,0.2059,0.2348,0.5,0.15722359177899703,0.7977000000000001,0.9400602671651213,1.0824205343302424,0,12,Hamburg,5.75,4.2,1.57,,,,5.75,4.0,1.6,48,30.0,-1.0,2.17,1.67,5.84,1.93,1.93,4.14,1.56,2.27,1.72,6.25,1.99,1.97,4.44,1.6,42,3.3200000000000003,0.241,0.2392,0.2366,0.22673680018128506,12/12/15,D1,1,1,1,D,-0.9234990081297522,,,,0,-1.0,10,11,0.2044,0,19,9,1,0,A,1,-1.0,1.1179,0.6469722869668458,-0.25,-1.0,2.3394,-1.0,1,0.0,0.5,2.074855624300439,4.0,6.182645038403291,-10,1.3885140473195177,2.638888888888889,1.7222222222222223,0.9166666666666666,16.166666666666668,7.194444444444444,3.9166666666666665,10.694444444444445,0.8671963303112997,0.5826,0.5549,0.5286,0.5,0.6160396080397179,1.676,1.7109281217691366,1.745856243538273,1.0,0,8,Wolfsburg,5.4,3.7,1.6,5.75,4.0,1.55,1.3049645390070923,11.595744680851064,4.24822695035461,1.5319148936170215,14.163120567375886,5.092198581560283,0.4494,0.4943,0.5373,-1.0,0.5651041666666667,6.2,6.23,4.32,1.59,4.44,1.58,0,,,,,,,0.5506,0.5057,0.4627,1.17,0.4348958333333333,,,,6.0,4.4,1.55,6.0,3.75,1.6,15,0.202112028242809,0.18526986,0.17515440999999998,0.1672745,16,0.8782999999999999,yellow,2.168181,1.1530445,-1.0151365,0.015136480331420898,1.1040211002592808,1.0966910392252969,-0.007330061033983926,-0.9926699389660161,2.0188975,0.8119873,-1.2069103,0.20691025257110596,-0.2568744020211631,0.16831132010769495,0.20421591957111268,0.6274727603211923,0.16167323,0.15271692,0.6856099,0.5670421,0.24764533,0.18531254,0.2110253827107457,0.24809956409710676,0.17793874996895653,0.6267082499270612,0.20152605758673317,0.17176569745325923,0.21113334182095278
42,5,12,0,15,5,1,-1.0,0.8775,1.0679317000311568,1.0,2.0,2.1232,-1.0,0,0.0,0.5078125,1.425378514780101,4.0,3.7455578852873272,-10,0.9298120553467295,1.1904761904761905,-0.31746031746031744,1.507936507936508,10.873015873015873,3.9444444444444446,6.3730158730158735,15.904761904761905,1.1335928376209163,0.4363,0.3454,0.267,0.5078125,0.3828406633020909,1.5195000000000003,1.422963665831095,1.3264273316621895,0,15,Schalke 04,2.63,3.5,2.63,,,,2.65,3.3,2.7,48,26.0,0.0,2.0,1.8,2.62,1.89,1.95,3.38,2.64,2.12,1.87,2.75,1.95,2.06,3.6,2.8,43,-1.0,0.2522,0.2427,0.2241,0.27685652487382845,13/12/15,D1,0,1,2,H,0.31987385873930996,,,,1,1.0,6,17,0.2044,0,22,6,0,1,H,2,0.95,0.6037,1.3878055587704667,1.5,1.0,1.9179,1.88,3,1.0,0.4921875,1.2977649603460706,7.0,5.043934257045119,1,1.0990866987243257,0.9722222222222223,-0.5833333333333334,1.5555555555555556,19.027777777777775,5.972222222222222,4.055555555555556,13.5,1.0949767694068295,0.3115,0.4119,0.5089,0.4921875,0.34030281182408073,1.2448,1.5743857312775846,1.9039714625551691,-0.0,1,1,Augsburg,2.6,3.2,2.6,2.62,3.3,2.62,1.3028169014084507,11.549295774647888,4.246478873239437,1.528169014084507,14.19718309859155,5.119718309859155,0.522,0.5762,0.6264,0.8,0.5263157894736842,2.7,2.56,3.54,2.88,3.51,2.74,1,,,,,,,0.478,0.4238,0.3736,-1.0,0.47368421052631576,,,,2.6,3.6,2.63,2.62,3.3,2.62,15,0.29088367678239957,0.33219497,0.23258138500000006,0.15623410499999998,16,-0.2747000000000004,green,1.3803539,1.2002394,-0.18011451,0.1801145076751709,1.100743971625988,1.0985323437498409,-0.0022116278761470376,0.0022116278761470376,1.1546458,1.2562232,0.1015774,-0.10157740116119385,0.02691624479670803,0.3412652597082787,0.28980678980431196,0.3689279504874093,0.3182634,0.3671324,0.3146042,0.3500642,0.29790154,0.3520342,0.2573569545798904,0.28552950570243896,0.27317234359875053,0.3445321105671837,0.3182802421016204,0.337187627462981,0.27166683179512885
43,1,3,1,3,2,0,-1.0,0.6653,0.2062247010252607,-1.5,-1.0,1.9601,-1.0,0,0.0,0.32251908396946566,0.2526619966942892,1.0,4.849079644816694,-10,0.9854868171890558,0.8333333333333334,-0.38888888888888884,1.2222222222222223,11.861111111111112,5.0,4.333333333333333,11.388888888888888,0.8162079481748794,0.1029,0.1273,0.1585,0.32251908396946566,0.0514633954372196,1.0943,0.9702732769353413,0.8462465538706824,0,10,Ein Frankfurt,15.0,8.0,1.17,,,,15.0,7.5,1.18,48,28.0,-2.0,2.07,1.28,14.75,3.55,1.69,7.78,1.17,2.16,1.3,19.0,3.75,1.74,9.0,1.2,36,-1.0,0.1462,0.1718,0.2154,0.0982718103826304,13/12/15,D1,0,1,4,H,0.7978169946737144,,,,3,1.0,14,4,0.2044,0,24,11,1,1,D,0,0.69,0.8658,1.004041695698975,0.25,1.0,3.5133,0.1499999999999999,3,1.0,0.6774809160305344,2.6490661929230805,9.0,8.963771164637288,1,1.5390857875366148,3.3968253968253967,2.3412698412698414,1.0555555555555556,16.6984126984127,7.4523809523809526,2.9603174603174605,6.055555555555556,0.660190373273623,0.751,0.7008,0.6261,0.6774809160305344,0.8502647941801501,3.0524,2.4881261452572483,1.9238522905144964,2.0,1,3,Dortmund,13.0,5.8,1.2,15.0,8.0,1.17,1.3006993006993006,11.573426573426573,4.251748251748252,1.5314685314685315,14.251748251748252,5.125874125874126,0.7826,0.6714,0.5234,0.28,0.6179104477611941,16.0,19.0,9.95,1.15,9.0,1.18,3,,,,,,,0.2174,0.3286,0.4766,-1.0,0.38208955223880603,,,,17.0,9.0,1.15,15.0,7.5,1.17,15,0.012534556465920216,0.03628442,0.05287570000000001,0.08246173000000001,16,1.9581,green,3.0599499,0.7212654,-2.3386846,0.3386845588684082,1.1047080857684126,1.096871814698577,-0.007836271069835643,-1.9921637289301644,2.501113,0.825912,-1.6752009,-0.3247990608215332,-0.6594260769610965,0.11850506394699796,0.1556128414607296,0.7258820945922723,0.122874156,0.0978565,0.7792694,0.82049334,0.12478165,0.054725025,0.044592038123101044,0.03191002214706609,0.01760873355685455,0.7752149441144264,0.1260836646668199,0.09870141481225882,0.03013514298899897
44,1,11,0,18,1,2,-0.5,0.7685,0.9525528178712679,0.5,1.0,1.7804,-1.0,0,0.25,0.48186528497409326,0.7676063096326452,5.0,5.249052762421959,-10,0.7598183368454158,1.0555555555555556,-0.5,1.5555555555555556,9.388888888888888,2.8333333333333335,4.722222222222222,13.194444444444445,0.9394013240351925,0.2181,0.2305,0.2424,0.48186528497409326,0.17942954698130648,0.9029,0.973166556787437,1.043433113574874,0,14,Hoffenheim,5.0,4.0,1.67,,,,5.0,3.8,1.7,48,28.0,-0.75,2.15,1.69,4.98,2.0,1.86,3.93,1.68,2.25,1.75,5.25,2.07,1.9,4.22,1.8,42,-1.0,0.255,0.2508,0.2469,0.2293176686887258,18/12/15,D1,0,0,1,H,-0.10627901488100022,,,,1,0.25,3,14,0.2044,0,16,3,0,1,H,1,0.43000000000000005,0.8775,0.8462738029902677,-1.0,-1.0,2.1232,0.6599999999999999,3,0.75,0.5181347150259067,2.003076021678629,4.0,4.7266026501898,1,1.1222113662769775,1.5,0.08333333333333333,1.4166666666666667,17.36111111111111,5.861111111111111,4.194444444444444,12.694444444444445,1.057488687823478,0.5269,0.5187,0.5107,0.5181347150259067,0.5912527843299678,1.5591000000000002,1.5958282154935055,1.6325564309870109,0.75,1,15,Schalke 04,4.2,3.5,1.8,4.75,3.8,1.67,1.2986111111111112,11.513888888888891,4.236111111111111,1.5486111111111114,14.319444444444445,5.166666666666667,0.4464,0.4738,0.5005,-1.0,0.5598958333333334,5.22,5.47,4.28,1.66,4.19,1.69,1,,,,,,,0.5536,0.5262,0.4995,1.15,0.44010416666666663,,,,5.0,4.2,1.67,4.8,3.8,1.7,15,0.09963462432396036,0.13569560999999997,0.14238996999999998,0.14908612499999996,16,0.6562000000000001,green,1.9663955,0.93914783,-1.0272477,0.27724766731262207,1.1032615535607855,1.0965224107076446,-0.0067391428531409225,-0.7432608571468591,1.759805,0.82896364,-0.9308413,0.180841326713562,-0.09505728770689166,0.179943035554542,0.21134804997978002,0.608708914465678,0.15756032,0.17820917,0.66423047,0.58317214,0.24202114,0.17480671,0.09274410483160564,0.06878322407781223,0.10215142503153096,0.6187038409534336,0.21052612137177715,0.17077002277362804,0.08727458333555671
45,3,20,0,11,4,5,-1.0,0.3861,0.4175354108452415,0.0,0.0,1.757,-1.0,0,0.0,0.49870129870129865,1.1382872316569195,2.0,4.790012890047535,-10,1.051240115855888,1.3055555555555556,-0.5277777777777778,1.8333333333333333,12.638888888888888,4.361111111111111,5.444444444444444,13.888888888888888,1.0564268219029316,0.2322,0.366,0.5081,0.49870129870129865,0.29106169710646873,1.0917,1.4710836432763705,1.8504672865527412,0,6,Werder Bremen,3.2,3.4,2.25,,,,3.1,3.25,2.3,48,29.0,-0.25,2.13,1.69,3.19,1.93,1.92,3.46,2.21,2.23,1.75,3.47,2.01,2.0,3.63,2.3,42,-1.0,0.2338,0.2433,0.228,0.2651021403375134,19/12/15,D1,0,1,2,H,-0.4175354108452415,,,,1,0.75,6,14,0.2044,0,16,6,1,1,D,3,0.9199999999999999,0.6653,0.0,-1.0,-3.0,1.9601,1.21,3,1.0,0.5012987012987012,1.5966106280055672,0.0,3.954710002691218,1,0.7820706521152144,1.4523809523809526,-0.4523809523809524,1.9047619047619049,11.301587301587302,3.4523809523809526,5.80952380952381,14.753968253968253,1.3649158659952565,0.534,0.3907,0.2639,0.5012987012987012,0.44383616255601793,1.7783999999999998,1.5273685952687894,1.276337190537579,0.25,1,10,Ein Frankfurt,2.9,3.3,2.3,3.2,3.4,2.2,1.289655172413793,11.558620689655172,4.213793103448276,1.5448275862068968,14.33103448275862,5.151724137931034,0.5471,0.5765,0.6046,0.69,0.5575916230366492,3.4,3.37,3.7,2.21,3.63,2.22,1,,,,,,,0.4529,0.4235,0.3954,-1.0,0.4424083769633508,,,,3.2,3.6,2.2,3.3,3.2,2.25,15,0.19701756280145694,0.13553641999999996,0.252601245,0.40000441,16,0.6866999999999999,green,1.2794795,1.4102623,0.13078284,-0.3807828426361084,1.1004077859847563,1.0999585452953995,-0.0004492406893568113,-0.2495507593106432,1.3820016,1.3370173,-0.04498434,-0.2050156593322754,-0.2784497537596757,0.30732599563783347,0.2747543247417091,0.41791967962045734,0.37999856,0.13825461,0.48174685,0.40842226,0.29170522,0.2998725,0.21663338348396832,0.2064926057695815,0.21994387375988866,0.4360295978316309,0.2349047194545626,0.32906568271380643,0.2131734190309278
46,6,15,0,14,3,1,-1.0,0.8658,0.9772456796446329,1.0,3.0,3.5133,-1.0,0,0.0,0.5489690721649485,2.0955391282182005,9.0,9.209557215205876,-10,1.3932775667901591,2.055555555555556,0.3611111111111111,1.6944444444444444,14.861111111111112,5.75,4.722222222222222,10.666666666666666,0.895901174822479,0.694,0.6089,0.503,0.5489690721649485,0.6238083099668621,2.5814000000000004,2.120417006880014,1.6594340137600276,0,3,Dortmund,1.44,4.75,7.0,,,,1.48,4.75,6.25,48,29.0,1.0,2.31,1.59,1.47,1.75,2.13,4.53,6.59,2.45,1.63,1.51,1.81,2.2,4.82,7.5,36,-1.0,0.1704,0.205,0.244,0.22411419831761406,19/12/15,D1,0,1,2,H,-0.4803918409234207,,,,1,2.0,6,10,0.2044,0,14,6,1,0,A,3,1.13,0.9319,0.49685383872121225,-0.0,0.0,1.7302,5.44,3,1.0,0.4510309278350516,0.6803466734641855,3.0,6.037992999553574,1,0.7957673908053551,0.5277777777777778,-0.05555555555555555,0.5833333333333334,13.888888888888888,4.777777777777778,4.5,12.666666666666666,0.9249480680534019,0.1356,0.1861,0.2529,0.4510309278350516,0.15207749171552382,1.0688,1.086187467498608,1.1035749349972164,-1.0,1,11,FC Koln,1.5,4.0,6.1,1.44,4.5,6.5,1.2876712328767124,11.554794520547945,4.212328767123288,1.5479452054794518,14.342465753424657,5.157534246575342,0.706,0.6215,0.5217,0.5900000000000001,0.5923076923076923,1.51,1.57,4.37,6.44,4.72,6.82,1,,,,,,,0.294,0.3785,0.4783,-1.0,0.40769230769230774,,,,1.45,4.75,7.0,1.5,4.33,6.0,15,0.5540546938195752,0.6144116800000001,0.5165962100000001,0.40563401,16,-1.5126000000000004,green,1.0751202,2.0500956,0.97497535,0.0250246524810791,1.0991053606098138,1.1012897487462712,0.0021843881364573825,0.9978156118635426,0.7840533,1.7577307,0.9736774,0.026322603225708008,0.3497209558567766,0.5050250732532834,0.24777392756000655,0.24720099918671,0.6942347,0.21068972,0.095075585,0.15595157,0.21937263,0.62467575,0.4108783301199861,0.6504250019614357,0.5513187970428712,0.16607605285984792,0.2259454270569997,0.6079785175996255,0.5325335152481556
47,6,14,0,17,7,2,0.8400000000000001,0.6037,2.115877708790858,1.0,1.0,1.9179,2.18,3,1.0,0.5233160621761658,1.2147652010106598,10.0,4.726171062936626,1,0.9731561388789004,1.603174603174603,-0.30158730158730157,1.9047619047619049,10.23015873015873,3.698412698412698,8.126984126984127,20.5,1.4333506531265614,0.2625,0.2687,0.2741,0.5233160621761658,0.30825122968588814,1.0501,1.1439103114225468,1.2377206228450937,1,1,Augsburg,3.0,3.3,2.4,,,,2.95,3.25,2.35,48,29.0,-0.25,1.75,2.05,3.05,1.84,2.02,3.29,2.36,1.82,2.14,3.29,1.9,2.08,3.44,2.44,42,-1.0,0.2575,0.2466,0.2371,0.2900115119529954,19/12/15,D1,0,1,0,A,-0.29657075451716364,,,,-1,-1.25,4,13,0.2044,0,14,2,0,0,D,0,-1.0,0.8678,1.8193069542736942,1.0,0.0,1.9156,-1.0,0,0.0,0.4766839378238342,1.495223287036345,7.0,3.847618997748815,-10,0.7776662421087982,1.0396825396825398,-0.20634920634920637,1.246031746031746,12.793650793650793,3.793650793650794,4.4523809523809526,10.793650793650793,0.9892262475528387,0.48,0.4847,0.4888,0.4766839378238342,0.40173725836111657,1.5163,1.6225867308074027,1.7288734616148052,0.25,0,12,Hamburg,2.9,3.3,2.3,3.1,3.25,2.3,1.2857142857142858,11.571428571428571,4.204081632653061,1.5510204081632653,14.34013605442177,5.163265306122449,0.4731,0.5225,0.5693,-1.0,0.46052631578947373,3.29,3.18,3.38,2.44,3.38,2.38,-1,,,,,,,0.5269,0.4775,0.4307,0.75,0.5394736842105263,,,,3.1,3.4,2.38,3.0,3.2,2.4,15,0.3199545929932963,0.387153125,0.38486689,0.382928125,16,0.46619999999999995,red,1.570863,1.1587913,-0.4120717,0.16207170486450195,1.101411600277216,1.098184436800084,-0.0032271634771321445,-0.24677283652286786,1.3783563,1.0425099,-0.33584642,0.0858464241027832,0.00038176414813910026,0.2997479132492156,0.2776429268983027,0.4226091598524814,0.23922935,0.32065383,0.44011685,0.4265869,0.29081303,0.2826001,0.3344757434950239,0.3862374345849351,0.3483195161870656,0.4297709695184948,0.29636992723633915,0.2738591231133809,0.3559918440903907
