,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
66,0.0,10.0,0.0,5.0,3.0,3.0,0.8500000000000001,1.1952,1.601955594024259,2.75,3.0,2.1958,-1.0,1,1.0,0.5169712793733681,0.4664779855713955,10.0,6.242370286231896,1,1.2402208713693263,1.3015873015873016,0.6984126984126985,0.6031746031746031,11.888888888888888,4.682539682539683,4.03968253968254,12.555555555555555,0.8206521801558032,0.25,0.2047,0.1596,0.5169712793733681,0.09888236505315769,1.0104000000000002,0.8362631881679488,0.6621263763358973,0,9,Nice,8.5,5.0,1.36,,,,8.5,5.0,1.36,49.0,27.0,-1.5,2.41,1.53,8.35,1.85,1.98,4.96,1.36,2.6,1.6,9.65,1.9,2.05,5.29,1.46,40.0,4.77,0.2569,0.258,0.2562,0.16983089041192248,11/12/16,F1,1,2,2,D,-0.5948467506259358,,,,0,-1.5,9.0,17.0,0.5054,0.0,22.0,10.0,2.0,0.0,A,2.0,-1.0,1.1854,1.007108843398323,-4.0,-3.0,2.2203,-1.0,1,0.0,0.4830287206266319,2.363691124016682,9.0,8.936472019877197,-10,1.233134916370529,2.138888888888889,2.0555555555555554,0.08333333333333333,15.055555555555555,5.027777777777778,2.194444444444444,7.444444444444444,0.5213159584009949,0.4931,0.5373,0.5842,0.4830287206266319,0.7312867445349198,1.5305,1.53337549428169,1.53625098856338,1.5,0,18,Paris SG,7.5,4.2,1.42,8.5,5.0,1.36,1.0240963855421688,10.228915662650602,3.608433734939759,1.5180722891566265,12.704819277108435,4.319277108433735,0.4666,0.4223,0.3769,0.53,0.6116751269035533,9.08,9.91,5.77,1.34,5.23,1.38,0,,,,,,,0.5334,0.5777,0.6231,-1.0,0.3883248730964467,9.0,5.2,1.36,8.0,4.5,1.4,17,0.2722790124254935,0.15282380499999998,0.16529669,0.1833809,17,0.5200999999999998,yellow,1.7496057,0.79883385,-0.9507718,-0.5492281913757324,1.1021451519895304,0.9001475813401114,-0.20199757064941903,-1.298002429350581,2.0531425,0.7288407,-1.3243018,-0.1756981611251831,-0.6743095939504989,0.15497486922508746,0.19718827800917832,0.6478368527657341,0.287761,0.2156596,0.49657938,0.6488004,0.26341274,0.087786876,0.22185489894637223,0.16469874139436558,0.2143242304762727,0.5977388682288114,0.2254202084308472,0.17684091588976072,0.19428223337966244
67,4.0,14.0,0.0,18.0,8.0,2.0,-1.0,0.9779,0.8820059079657302,1.75,2.0,1.6734,-1.0,0,0.0,0.441860465116279,0.979803144573693,5.0,5.6688962679763275,-10,1.0641525980848943,1.4444444444444444,0.02777777777777778,1.4166666666666667,8.166666666666666,3.972222222222222,4.888888888888889,15.027777777777779,1.0956251989157573,0.2126,0.2807,0.3343,0.441860465116279,0.22322840208023575,0.5544,0.8409831521509596,1.1275663043019193,0,17,Guingamp,4.2,3.25,2.0,,,,4.0,3.3,2.0,47.0,24.0,-0.25,1.54,2.41,4.02,2.16,1.71,3.23,2.01,1.59,2.51,4.3,2.29,1.75,3.32,2.1,39.0,-1.0,0.3619,0.3134,0.2787,0.3101179383329857,11/12/16,F1,0,0,1,H,-0.18528705808731982,,,,1,0.75,4.0,13.0,0.5054,0.0,7.0,2.0,0.0,1.0,H,0.0,0.71,1.119,0.6967188498784104,-1.75,-2.0,1.3902,1.1,3,1.0,0.5581395348837209,1.7100789170933213,4.0,5.741196754900589,1,0.7414862162687799,1.0833333333333333,0.4444444444444444,0.6388888888888888,11.111111111111112,2.75,4.166666666666667,11.972222222222221,1.028788743297553,0.4255,0.4059,0.387,0.5581395348837209,0.4666536595867785,0.9177000000000001,1.0766563165597745,1.2356126331195487,0.25,1,19,St Etienne,4.0,3.3,1.9,4.0,3.2,2.0,1.029940119760479,10.197604790419161,3.604790419161677,1.5209580838323353,12.760479041916168,4.3532934131736525,0.1842,0.301,0.4206,-1.0,0.389873417721519,4.3,4.39,3.16,2.1,3.32,2.04,1,,,,,,,0.8158,0.699,0.5794,0.54,0.610126582278481,4.0,3.3,2.05,4.0,3.1,2.05,17,0.16714461916373569,0.187624505,0.21587365000000006,0.24376274499999998,17,0.36330000000000007,green,1.2988007,1.3223857,0.023584962,-0.2735849618911743,1.099637096020914,0.9002247076245619,-0.19941238839635222,-0.050587611603647775,1.1687833,0.9267347,-0.24204862,-0.00795137882232666,-0.11070798410571625,0.23120140024042812,0.2987566169586637,0.4700419828009084,0.21825126,0.2988911,0.48285767,0.4288258,0.30738705,0.26378718,0.16715479373336364,0.15753489181835834,0.19791181621074294,0.46057515093722196,0.30167825607746374,0.23774661285352935,0.17375130513126275
68,1.0,9.0,0.0,11.0,4.0,3.0,0.8400000000000001,0.3572,0.25532463124017835,-1.75,-2.0,1.0431,2.66,3,1.0,0.522077922077922,1.1355241464905619,1.0,3.916582568406108,1,0.9649660599345072,0.7777777777777778,-0.9722222222222223,1.75,11.611111111111112,3.388888888888889,4.916666666666667,11.666666666666666,1.056911646387181,0.0442,0.1214,0.1964,0.522077922077922,0.2677694829853843,0.18989999999999996,0.5236501812198282,0.8574003624396564,1,14,Nantes,3.2,3.0,2.4,,,,3.4,2.95,2.4,52.0,28.0,-0.25,1.47,2.62,3.34,1.84,2.01,2.95,2.41,1.54,2.76,3.61,1.9,2.07,3.1,2.53,39.0,-1.0,0.2411,0.2481,0.2467,0.332215697534409,16/12/16,F1,0,2,0,A,-0.03953651105066924,,,,-2,-2.25,6.0,12.0,0.5054,0.0,15.0,2.0,1.0,0.0,A,1.0,-1.0,0.8532,0.2157881201895091,-1.75,-2.0,1.3521,-1.0,0,0.0,0.4779220779220779,1.5322601559750293,1.0,4.63417540836716,-10,1.0181730411197305,1.2222222222222223,0.2222222222222222,1.0,14.361111111111112,4.555555555555556,3.0555555555555554,8.416666666666666,0.8678655694729256,0.7148,0.6305,0.5569,0.4779220779220779,0.40001481948020673,1.5003000000000002,1.5668474137655026,1.633394827531005,0.25,0,11,Angers,3.3,3.1,2.2,3.5,2.8,2.38,1.0238095238095237,10.244047619047619,3.630952380952381,1.517857142857143,12.726190476190476,4.339285714285714,0.2402,0.3478,0.4538,-1.0,0.3594132029339854,3.61,3.66,2.95,2.45,2.98,2.45,-2,,,,,,,0.7598,0.6522,0.5462,0.47,0.6405867970660147,3.5,3.0,2.38,3.4,2.9,2.38,17,0.34808669292563693,0.712341925,0.5847341049999999,0.47795528499999995,17,1.3104000000000002,red,1.3708582,0.98987424,-0.38098395,0.13098394870758057,1.1001928102529035,0.8999758296405687,-0.20021698061233484,-0.04978301938766516,1.1920213,0.84814596,-0.3438753,0.09387528896331787,0.05835873942774442,0.246016770842337,0.28866059045138787,0.4653226387062751,0.27869537,0.18250263,0.538802,0.42836988,0.30338457,0.26824558,0.39250793397179373,0.4052940152445572,0.3594826659304613,0.4774981820437339,0.25818259669722066,0.2643192411272603,0.384615361031984
69,7.0,16.0,0.0,15.0,7.0,0.0,-1.0,1.1854,0.8001903775857898,-1.5,0.0,2.2203,-1.0,0,0.0,0.5362694300518135,2.0879847567809904,7.0,8.747918240555846,-10,1.3237843703462604,1.6944444444444444,0.47222222222222215,1.2222222222222223,12.083333333333334,4.555555555555556,2.111111111111111,9.916666666666666,0.6774347213876881,0.4192,0.3993,0.3785,0.5362694300518135,0.6192557722483747,1.2424,1.1624169998377147,1.0824339996754295,0,18,Paris SG,1.44,4.33,7.0,,,,1.48,4.25,7.25,49.0,27.0,1.0,2.0,1.8,1.48,1.79,2.07,4.25,7.09,2.07,1.86,1.56,1.83,2.11,4.6,8.12,43.0,-1.0,0.2857,0.2944,0.3034,0.2302174400358664,17/12/16,F1,0,1,2,H,-0.03145563193579459,,,,1,2.0,4.0,18.0,0.5054,0.0,11.0,2.0,0.0,0.0,D,0.0,1.0699999999999998,0.9779,0.7687347456499952,-0.75,-1.0,1.6734,5.5,3,1.0,0.46373056994818657,0.6817978031831429,4.0,5.203355282995364,1,0.944842166506514,1.0833333333333333,0.6388888888888888,0.4444444444444444,12.583333333333334,4.555555555555556,2.9166666666666665,10.527777777777779,0.7941849125491679,0.2951,0.3063,0.3181,0.46373056994818657,0.1505267877157588,0.9934,0.9795922097774655,0.9657844195549311,-1.0,1,17,Guingamp,1.55,3.7,6.0,1.48,4.2,6.5,1.029585798816568,10.248520710059172,3.633136094674556,1.5088757396449701,12.739644970414199,4.325443786982248,0.3869,0.3617,0.3364,0.8,0.5263157894736842,1.51,1.58,4.25,6.5,4.38,7.57,1,,,,,,,0.6131,0.6383,0.6636,-1.0,0.47368421052631576,1.5,4.33,7.5,1.5,4.0,7.0,17,0.5525412249257193,0.3363063250000001,0.32033009,0.30412492999999996,17,-0.249,green,0.6727499,2.3028507,1.6301008,-0.6301008462905884,1.0992394204090048,0.9026726097422205,-0.19656681066678428,1.1965668106667842,0.7637502,1.5871744,0.8234242,0.17657577991485596,0.24768058143035057,0.5783446898753666,0.20974741250533555,0.2119078976192977,0.7500082,0.13455462,0.11543718,0.07074495,0.1787386,0.7505165,0.47778587107093473,0.6724818381992614,0.7133949550101326,0.13269667467405089,0.1743468770393355,0.6929564631877748,0.6162018486717237
70,3.0,13.0,1.0,9.0,3.0,2.0,-1.0,1.149,1.1969337492570307,0.75,1.0,1.4002,-1.0,0,0.0,0.5529715762273902,1.2572880469587824,7.0,5.848276902832,-10,0.7948330782925077,0.8055555555555555,-0.2222222222222222,1.027777777777778,8.527777777777779,2.8055555555555554,4.583333333333333,13.472222222222221,0.9654646432895257,0.4945,0.4072,0.3249,0.5529715762273902,0.31943491820486497,1.3381999999999998,1.192578980860365,1.0469579617207305,0,19,St Etienne,3.0,3.2,2.4,,,,2.95,3.1,2.55,52.0,26.0,-0.25,1.66,2.18,2.93,1.73,2.14,3.15,2.53,1.71,2.3,3.1,1.82,2.23,3.32,2.8,41.0,-1.0,0.2822,0.2912,0.2895,0.2989832923441876,17/12/16,F1,0,1,2,H,-0.1182423969378783,,,,1,0.75,6.0,12.0,0.4841,0.0,21.0,9.0,0.0,1.0,H,4.0,1.1400000000000001,0.062,1.0786913523191524,-0.5,-1.0,1.4633,1.5699999999999998,3,1.0,0.4470284237726098,1.4437286606970303,5.0,4.635246207592337,1,0.8002963594942955,0.9722222222222223,-0.5555555555555556,1.5277777777777777,12.277777777777779,3.1944444444444446,4.861111111111111,11.222222222222221,1.2795703964472578,0.2233,0.3016,0.3856,0.4470284237726098,0.38158178945094756,0.7984,0.9832384255470058,1.1680768510940116,0.25,1,13,Lorient,2.5,3.1,2.8,2.9,3.1,2.5,1.0294117647058822,10.276470588235295,3.652941176470588,1.511764705882353,12.729411764705882,4.311764705882353,0.3602,0.3708,0.3813,1.1800000000000002,0.43229166666666663,3.07,3.07,3.28,2.57,3.2,2.58,1,,,,,,,0.6398,0.6292,0.6187,-1.0,0.5677083333333334,3.0,3.2,2.55,2.8,3.0,2.7,18,0.2422398750536204,0.4238965699999999,0.3267872,0.24152368500000004,17,-0.5397999999999998,green,1.3911602,0.8538264,-0.53733385,0.2873338460922241,1.099250032896205,0.9007420816393712,-0.19850795125683374,-0.05149204874316626,1.0939281,1.0650202,-0.028907895,-0.2210921049118042,0.004916564145751219,0.28155714653522845,0.3177074178073804,0.4007354356573912,0.20624694,0.23466815,0.5590849,0.4191473,0.30094254,0.27991018,0.2191962224208984,0.11847196978457764,0.20786976745599262,0.4596558801904947,0.28443936950676973,0.2559047552697893,0.17872950452010727
71,1.0,12.0,1.0,12.0,3.0,2.0,-1.0,0.5833,0.659680897479096,-3.75,-4.0,1.5704,-1.0,0,0.0,0.49610389610389616,1.156421859198181,4.0,6.063537712378207,-10,0.9262305399967345,1.1666666666666667,0.05555555555555555,1.1111111111111112,9.083333333333334,3.027777777777778,4.638888888888889,12.805555555555555,0.960114181112438,0.2953,0.2552,0.2074,0.49610389610389616,0.2851690817689917,1.3613,1.0719800025014494,0.782660005002899,0,2,Bordeaux,3.2,3.3,2.25,,,,3.4,3.25,2.25,48.0,22.0,-0.25,1.72,2.1,3.33,1.94,1.91,3.23,2.26,1.8,2.18,3.56,1.98,1.96,3.34,2.4,41.0,-1.0,0.2322,0.25,0.2727,0.300914613891206,17/12/16,F1,0,0,4,H,0.22819856407416161,,,,4,3.75,5.0,11.0,0.4841,0.0,22.0,8.0,0.0,2.0,H,2.0,0.9099999999999999,0.2091,0.8878794615532576,-0.75,-1.0,1.8753,1.37,3,1.0,0.5038961038961038,1.5426635269106128,4.0,4.505116035686189,1,0.9731427728120714,1.5555555555555556,0.7777777777777778,0.7777777777777778,12.222222222222221,4.138888888888889,2.972222222222222,8.944444444444445,0.8209892817532696,0.4725,0.4948,0.5199,0.5038961038961038,0.41391630433980225,1.7760999999999998,1.595626016648546,1.4151520332970924,0.25,1,6,Montpellier,2.9,3.15,2.4,3.4,3.1,2.2,1.0292397660818713,10.269005847953217,3.649122807017543,1.5146198830409354,12.777777777777779,4.3391812865497075,0.6069,0.4984,0.3767,1.1,0.450261780104712,3.56,3.44,3.26,2.37,3.29,2.28,4,,,,,,,0.3931,0.5016,0.6233,-1.0,0.549738219895288,3.4,3.3,2.25,3.3,3.1,2.3,18,0.21240775175784266,0.18272917000000008,0.16017704,0.13675538499999998,17,0.41479999999999984,green,1.2473044,0.8571086,-0.39019585,0.1401958465576172,1.1001241624923528,0.8999023237071012,-0.20022183878525157,-0.04977816121474843,1.264276,0.8106061,-0.4536699,0.20366990566253662,0.0980291970018018,0.2358643728651638,0.3028874011735167,0.46124822596131965,0.13577767,0.16113321,0.7030892,0.49940586,0.298512,0.20208217,0.17294273820845113,0.05329579758398151,0.14571583914384734,0.5545810881568962,0.25417754259043424,0.19124140402204579,0.11748563417056528
72,6.0,11.0,0.0,14.0,4.0,0.0,1.06,0.7958,1.169446223287675,1.5,2.0,1.1861,4.55,3,1.0,0.46632124352331605,0.7959798994974874,5.0,4.275527938294976,1,0.7975187168782369,0.6666666666666666,-1.1666666666666667,1.8333333333333333,9.25,2.888888888888889,6.138888888888889,15.722222222222223,1.2871759310784578,0.1264,0.1106,0.0965,0.46632124352331605,0.17688442211055277,0.3852,0.43241819662506276,0.4796363932501255,1,0,Bastia,4.75,3.4,1.8,,,,5.25,3.2,1.83,50.0,25.0,-0.5,1.57,2.35,4.92,2.06,1.8,3.36,1.81,1.62,2.45,5.36,2.14,1.85,3.5,1.89,39.0,-1.0,0.3276,0.2672,0.221,0.2653266331658291,17/12/16,F1,0,2,1,A,0.04438751008191244,,,,-1,-1.5,6.0,15.0,0.4841,0.0,12.0,4.0,0.0,0.0,D,1.0,-1.0,0.8009,1.2138337333695874,-0.0,-1.0,1.4362,-1.0,0,0.0,0.533678756476684,1.9386934673366836,6.0,4.943016358051011,-10,0.8824874844522751,1.4259259259259258,1.0185185185185186,0.4074074074074074,11.592592592592593,3.6111111111111107,2.0925925925925926,7.481481481481481,0.5877424017903893,0.546,0.6222,0.6826,0.533678756476684,0.5577889447236182,1.1244999999999998,1.4306979035153489,1.736895807030698,0.5,0,15,Rennes,4.85,3.5,1.7,5.0,3.3,1.75,1.0232558139534884,10.279069767441861,3.6453488372093026,1.5290697674418603,12.83139534883721,4.3604651162790695,0.1936,0.2863,0.3817,1.35,0.4005102040816326,5.36,5.55,3.7,1.76,3.48,1.81,-1,,,,,,,0.8064,0.7137,0.6183,-1.0,0.5994897959183673,5.25,3.4,1.8,5.0,3.2,1.83,18,0.4943238807100831,0.5306464800000001,0.5890826,0.6412178599999999,17,0.7392999999999998,red,1.7689389,0.9900202,-0.7789187,0.27891868352890015,1.1011436404016466,0.9001205819362612,-0.20102305846538537,-0.2989769415346146,1.4072025,0.78857994,-0.61862254,0.1186225414276123,0.032854761140632606,0.17494731969978272,0.27482509032644026,0.5502275899737771,0.2004719,0.19918746,0.60034066,0.47416878,0.3073103,0.21852086,0.49173116301946185,0.4998270655512034,0.4177727991687097,0.5415790106087822,0.260440953624769,0.1979800258323413,0.46827192388058714
73,3.0,12.0,0.0,10.0,3.0,3.0,0.9099999999999999,0.6695,1.4239321862279462,1.75,2.0,1.175,-1.0,1,1.0,0.5038961038961038,0.979158823213037,7.0,4.915964445289549,1,0.5419098833279318,0.3055555555555555,-1.388888888888889,1.6944444444444444,6.805555555555556,2.138888888888889,4.861111111111111,13.027777777777779,1.0767310266938042,0.063,0.0877,0.11,0.5038961038961038,0.22091647394180602,0.262,0.3865085486673367,0.5110170973346734,0,8,Nancy,4.33,3.2,1.91,,,,4.6,3.1,1.95,50.0,26.0,-0.5,1.56,2.39,4.49,1.91,1.94,3.17,1.93,1.61,2.55,5.25,1.97,1.99,3.3,2.03,38.0,2.1,0.2507,0.2416,0.2339,0.31640940138761897,17/12/16,F1,1,1,1,D,-0.2924069657630184,,,,0,-0.5,3.0,17.0,0.4841,0.0,5.0,2.0,1.0,0.0,A,1.0,-1.0,0.913,1.1315252204649278,0.5,1.0,1.6626,-1.0,1,0.0,0.49610389610389616,1.7044317753993434,6.0,5.302577345589066,-10,1.0095191212982941,2.0277777777777777,0.8888888888888888,1.138888888888889,11.722222222222221,3.888888888888889,3.0555555555555554,8.944444444444445,0.9165042007319193,0.6863,0.6707,0.6561,0.49610389610389616,0.4626741246705749,1.4772,1.5679724503607813,1.6587449007215627,0.5,0,16,Toulouse,4.2,3.3,1.85,4.5,3.1,1.91,1.0289017341040463,10.300578034682081,3.647398843930636,1.5260115606936415,12.826589595375722,4.358381502890174,0.2532,0.311,0.3692,-1.0,0.3949367088607595,4.99,4.44,3.1,2.12,3.19,1.96,0,,,,,,,0.7468,0.689,0.6308,0.56,0.6050632911392405,4.5,3.25,1.95,4.5,3.0,1.95,18,0.1314357170492817,0.23748834500000002,0.22876488999999997,0.22128360500000002,17,1.2152,yellow,1.5202733,1.3411276,-0.1791457,-0.3208543062210083,1.1003367859895403,0.9002528328961311,-0.2000839530934092,-0.2999160469065908,1.097733,0.91207695,-0.18565607,-0.3143439292907715,-0.3117047608061235,0.20801590214941362,0.3019509217799371,0.49003317607064933,0.3018866,0.2958941,0.40221933,0.37293503,0.29642636,0.33063865,0.14170156459846123,0.12645794893229922,0.12420121475598567,0.4217291760862532,0.2980904546598814,0.2801803791879729,0.12817826863881118
74,6.0,13.0,1.0,16.0,3.0,3.0,-1.0,0.0152,0.9978376125894999,-1.5,-2.0,1.4963,-1.0,0,0.0,0.4690721649484536,0.9675256250598716,4.0,4.008668293851495,-10,0.699535375990761,0.611111111111111,-0.7777777777777777,1.3888888888888886,7.648148148148149,2.6481481481481484,5.018518518518518,15.962962962962962,1.129471194682469,0.2959,0.246,0.1905,0.4690721649484536,0.22620081854848031,1.4963,1.1794044161818897,0.8625088323637793,0,5,Metz,4.75,3.5,1.75,,,,4.5,3.6,1.83,49.0,25.0,-0.5,1.84,1.95,4.6,2.06,1.82,3.49,1.82,1.92,2.03,5.02,2.13,1.87,3.64,1.91,43.0,-1.0,0.2198,0.2302,0.2408,0.28892316941443064,18/12/16,F1,0,0,3,H,-0.5832659957299144,,,,3,2.5,4.0,8.0,0.4841,0.0,17.0,8.0,0.0,1.0,H,2.0,0.8200000000000001,0.0,0.41457161685958543,-0.25,0.0,1.4891,1.02,3,1.0,0.5309278350515463,1.7435512055256979,2.0,4.824256940574386,1,0.9810257476857689,1.25,-0.5833333333333334,1.8333333333333333,13.777777777777779,4.305555555555556,3.4444444444444446,10.944444444444445,1.1985332488600702,0.4842,0.5238,0.5688,0.5309278350515463,0.484876012037089,1.958,1.8227663381092545,1.6875326762185088,0.5,1,3,Caen,4.0,3.3,1.9,4.75,3.4,1.8,1.028735632183908,10.298850574712644,3.6436781609195403,1.5229885057471264,12.781609195402298,4.344827586206897,0.6706,0.5773,0.469,0.95,0.48548812664907653,5.02,4.33,3.39,2.02,3.6,1.83,3,,,,,,,0.3294,0.4227,0.531,-1.0,0.5145118733509234,5.0,3.5,1.8,4.5,3.4,1.83,18,0.15825976664340793,0.17683282000000003,0.14364121999999996,0.11109280000000002,17,0.4617,green,1.3937225,0.9702761,-0.42344642,-0.0765535831451416,1.1004610019717762,0.8999522235518594,-0.20050877841991677,-0.29949122158008323,1.4425076,0.82786393,-0.6146437,0.11464369297027588,-0.08713370391831632,0.25178190306017134,0.3059553307009631,0.4422627662388656,0.22856401,0.27652127,0.49491468,0.5082631,0.3007355,0.19100133,0.18723247431606188,0.1536763532151797,0.13914334856737343,0.48181351935758104,0.29440403321428077,0.22378241265876206,0.15929790624875179
75,2.0,15.0,0.0,13.0,4.0,0.0,-1.0,0.6682,1.6428439501847412,0.75,1.0,1.369,-1.0,0,0.0,0.4779220779220779,0.9367080482199941,10.0,6.087005402354545,-10,0.8521568152665355,0.5277777777777778,-0.6388888888888888,1.1666666666666667,10.777777777777779,3.222222222222222,2.6944444444444446,9.444444444444445,0.6984668282245995,0.1233,0.1427,0.1644,0.4779220779220779,0.216065628490365,0.42400000000000004,0.4466450589857507,0.4692901179715013,0,12,Lille,3.75,3.2,2.05,,,,3.5,3.25,2.2,50.0,24.0,-0.25,1.57,2.37,3.66,2.01,1.84,3.16,2.15,1.61,2.46,3.97,2.09,1.89,3.35,2.25,39.0,-1.0,0.2966,0.3194,0.3426,0.28851116274889915,18/12/16,F1,0,0,2,H,-0.29883448551000247,,,,2,1.75,6.0,13.0,0.4841,0.0,13.0,5.0,0.0,0.0,D,0.0,0.8400000000000001,0.945,1.3440094646747387,0.75,1.0,1.4561,0.98,3,1.0,0.522077922077922,1.7747807890311071,7.0,5.2082966556296215,1,0.9735880457643076,1.138888888888889,1.0,0.13888888888888887,13.861111111111112,4.444444444444444,1.8333333333333333,8.694444444444445,0.5384022984284431,0.5801,0.5378,0.493,0.522077922077922,0.495423208760736,1.2719999999999998,1.1567002278811382,1.0414004557622767,0.25,1,7,Marseille,3.75,3.2,2.0,3.8,3.1,2.1,1.022857142857143,10.331428571428571,3.64,1.5314285714285714,12.805714285714286,4.365714285714286,0.2417,0.2175,0.1938,-1.0,0.398477157360406,3.97,4.54,3.4,1.98,3.21,2.17,2,,,,,,,0.7583,0.7825,0.8062,0.5700000000000001,0.6015228426395939,3.8,3.2,2.15,3.6,3.0,2.2,18,0.15064104703612408,0.09575945000000004,0.11701034000000003,0.14203818,17,0.8479999999999998,green,1.1026921,0.96602976,-0.13666236,-0.11333763599395752,1.1004252845026146,0.9000155086051688,-0.2004097758974458,-0.0495902241025542,1.2011338,0.71851903,-0.48261482,0.23261481523513794,0.02322898504620874,0.22085216130737023,0.3106707140421124,0.46847712465051755,0.2605973,0.28687814,0.4525246,0.50032526,0.297318,0.2023567,0.16564612208695906,0.18382012113008495,0.14531154388938328,0.4737756632034114,0.29828895478166645,0.22793538201492214,0.16443329550564906
76,9.0,20.0,0.0,17.0,10.0,2.0,0.98,0.6933,1.4423534436129846,0.0,1.0,2.2377,3.1399999999999997,3,1.0,0.4857142857142857,0.9576661202874797,9.0,6.239802067831371,1,1.4384843258707232,1.6666666666666667,0.7777777777777778,0.8888888888888888,13.944444444444445,5.083333333333333,2.5833333333333335,12.416666666666666,0.7301483471613357,0.1182,0.1578,0.2133,0.4857142857142857,0.23657168074643808,1.3667999999999998,1.20723434408016,1.04766868816032,1,10,Lyon,4.0,3.75,1.83,,,,4.1,3.5,1.91,50.0,26.0,-0.5,2.22,1.64,4.05,1.98,1.87,3.65,1.88,2.3,1.71,4.39,2.04,1.91,3.9,1.95,39.0,-1.0,0.1505,0.1758,0.228,0.24795107804816544,18/12/16,F1,0,3,1,A,-0.185073625715779,,,,-2,-2.5,6.0,20.0,0.4841,1.0,13.0,4.0,1.0,0.0,A,4.0,-1.0,0.8709,1.2572798178972056,3.75,4.0,3.5523,-1.0,0,0.0,0.5142857142857141,1.7943828016643553,10.0,7.95367893260623,-10,1.6434804693309504,4.027777777777778,3.361111111111111,0.6666666666666666,14.333333333333334,6.611111111111111,2.527777777777778,8.055555555555555,0.7161079036708511,0.7313,0.6663,0.5587,0.5142857142857141,0.5154772412053966,3.3430999999999997,2.591992693278298,1.8408853865565968,0.5,0,1,Monaco,4.1,3.4,1.85,4.0,3.6,1.85,1.0170454545454546,10.346590909090908,3.6420454545454546,1.5340909090909092,12.806818181818182,4.369318181818182,0.8487,0.731,0.5514,0.6399999999999999,0.5751295336787565,4.39,4.14,3.95,1.9,3.78,1.88,-2,,,,,,,0.1513,0.269,0.4486,-1.0,0.4248704663212435,4.1,3.75,1.9,4.0,3.5,1.91,18,0.4242697924195227,0.6561854649999999,0.5765440500000001,0.46552129,17,1.9763,red,1.5425638,0.7660136,-0.7765502,0.27655017375946045,1.1013765999118852,0.9001869377367226,-0.20118966217516254,-0.29881033782483746,1.7321997,0.74984866,-0.982351,0.48235100507736206,0.15336361367066167,0.15245351659908782,0.34050547992299146,0.5070410034779209,0.09009058,0.2606592,0.6492502,0.68376136,0.23805878,0.07817983,0.487712810366575,0.6247304728638583,0.658640977179815,0.6133508570235139,0.27974114787283916,0.10690797523543201,0.5869063015106333
