,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,Unnamed: 70,Unnamed: 71,Unnamed: 72,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
36,6,9,1,11,6,0,-1.0,0.5684,0.7770274269238228,1.5,2.0,2.4888,-1.0,0,0.0,0.538659793814433,1.2048847546859125,3.0,3.8608675782227055,-10,0.9239768519077475,0.8888888888888888,-0.75,1.638888888888889,10.666666666666666,4.027777777777778,4.972222222222222,13.944444444444445,1.0505879254183117,0.1731,0.1898,0.2084,0.538659793814433,0.2962048167744908,0.9298,0.885799234833472,0.8417984696669439,0,16,Mainz,3.9,3.4,2.0,,,,3.7,3.4,2.05,50,27.0,-0.5,1.72,2.11,3.78,1.79,2.09,3.3,2.08,1.8,2.21,4.0,1.84,2.16,3.4,2.18,47,-1.0,0.2151,0.236,0.2598,0.3162703043624402,20/12/16,D1,0,0,3,H,0.26547694310136183,,,,3,2.5,6,14,0.4176,0,9,4,0,1,H,3,1.0899999999999999,1.559,1.0425043700251846,-1.0,-1.0,2.1045,1.5299999999999998,3,1.0,0.4613402061855671,1.4788449409516473,5.0,4.79614296473329,1,0.9267642098358265,1.603174603174603,0.5476190476190476,1.0555555555555556,12.507936507936508,4.0,3.0,8.285714285714286,0.7842036551320337,0.6118,0.5743,0.5318,0.4613402061855671,0.387524878863069,1.9536999999999998,1.7357221513802674,1.5177443027605348,0.5,1,3,Ein Frankfurt,3.5,3.4,2.1,3.8,3.2,2.05,1.161764705882353,11.286764705882353,3.9926470588235294,1.5588235294117647,13.463235294117647,4.669117647058823,0.5502,0.487,0.4197,1.1099999999999999,0.44908616187989553,3.92,3.31,3.1,2.53,3.35,2.14,3,,,,,,,0.4498,0.513,0.5803,-1.0,0.5509138381201044,,,,3.8,3.4,2.1,3.8,3.3,2.1,14,0.23143153374605402,0.09033142499999999,0.10860328999999999,0.13132089999999996,17,1.0238999999999998,green,1.5074075,1.2335749,-0.27383268,-0.22616732120513916,1.1008868330958035,1.0980365438914932,-0.0028502892043102968,-0.4971497107956897,1.2115756,0.95767087,-0.25390476,-0.24609524011611938,-0.32313742403898277,0.2529621130898938,0.29870030280426735,0.4483375841058389,0.25727808,0.40516573,0.33755618,0.39168411,0.29500732,0.31330854,0.18416062588454327,0.2525119115643353,0.2341052370302763,0.3925259607923393,0.33295778432314793,0.2745162449504053,0.2221919412535447
37,5,11,0,6,3,4,-1.0,1.3166,0.6010792610330218,-1.0,0.0,2.1327,-1.0,0,0.0,0.4844559585492228,1.4794440380395026,4.0,6.6546964091317236,-10,0.8826621181499823,0.6031746031746031,-0.5476190476190476,1.150793650793651,12.055555555555555,3.7539682539682544,2.642857142857143,10.698412698412698,0.6945198116855272,0.6006,0.5651,0.5276,0.4844559585492228,0.396781272860278,1.6703,1.5455990229300336,1.4208980458600673,0,9,Schalke 04,2.3,3.25,3.3,,,,2.3,3.4,3.1,50,25.0,0.25,1.86,1.94,2.32,1.99,1.87,3.3,3.21,1.93,2.02,2.4,2.05,1.92,3.42,3.34,47,-1.0,0.2401,0.2561,0.2722,0.28910021945866865,20/12/16,D1,0,1,2,H,0.699961645729634,,,,1,1.25,4,13,0.4176,0,11,7,0,0,D,2,0.8700000000000001,0.4624,1.3010409067626558,-1.5,-2.0,1.6228,2.12,3,1.0,0.5155440414507771,1.2314557425018289,7.0,5.380307385889893,1,0.6966902940646914,0.8492063492063492,-1.507936507936508,2.357142857142857,10.714285714285714,3.2619047619047614,5.0,12.547619047619046,1.3958280102713356,0.1593,0.1788,0.2002,0.5155440414507771,0.31411850768105337,0.7238,0.7415752574632954,0.759350514926591,-0.25,1,5,Hamburg,2.4,3.3,2.95,2.3,3.25,3.1,1.1532846715328466,11.284671532846716,4.007299270072993,1.5693430656934304,13.430656934306569,4.664233576642336,0.4287,0.4006,0.372,0.94,0.4894736842105264,2.37,2.47,3.39,3.12,3.35,3.34,1,,,,,,,0.5713,0.5994,0.628,-1.0,0.5105263157894737,,,,2.38,3.4,3.13,2.3,3.3,3.3,14,0.31393439999914385,0.533748425,0.4968537250000001,0.45902090000000006,17,-0.9464999999999999,green,1.2896054,1.4576414,0.16803598,0.08196401596069336,1.1002261126661481,1.1003124859492934,8.637328314531345e-05,0.2499136267168547,1.1044315,1.4354429,0.3310114,-0.08101141452789307,0.08362207604988499,0.35650203019198423,0.3019297610124411,0.3415682087955746,0.31340495,0.37504616,0.31154886,0.31222692,0.2804985,0.4072746,0.2803130605998373,0.28609382675901296,0.3194521932087975,0.32178132966551093,0.3191581431494972,0.3590605271849919,0.2944525134863233
38,6,18,0,18,7,2,0.9099999999999999,0.8396,0.8327001315653023,1.0,1.0,1.6549,2.9,3,1.0,0.5064599483204134,1.029179232211264,4.0,4.803650015619471,1,1.0205758618853102,1.0952380952380951,-0.5634920634920635,1.6587301587301588,11.698412698412698,4.190476190476191,4.865079365079365,15.714285714285714,1.0927864981518578,0.2037,0.193,0.1828,0.5064599483204134,0.2516708778221534,0.7263000000000001,0.7924337484379085,0.858567496875817,1,15,Wolfsburg,4.0,3.5,1.95,,,,3.9,3.5,1.95,50,27.0,-0.5,1.9,1.89,3.97,1.91,1.96,3.49,1.97,1.97,1.97,4.5,1.95,2.01,3.62,2.03,47,-1.0,0.2844,0.2576,0.235,0.274166598744804,20/12/16,D1,0,2,1,A,-0.14811089646384812,,,,-1,-1.5,5,18,0.4176,0,20,4,1,0,A,1,-1.0,0.9286,0.6845892351014542,-1.0,-1.0,1.7547,-1.0,0,0.0,0.4935400516795866,1.6966541690439323,4.0,5.842919804906384,-10,1.0125868905924342,1.1944444444444444,0.611111111111111,0.5833333333333334,13.666666666666666,5.5,3.0,9.666666666666666,0.7301483579718602,0.5119,0.5494,0.5821,0.4935400516795866,0.4741625234330427,1.3327,1.5363480371273974,1.7399960742547946,0.5,0,6,M'gladbach,4.5,3.6,1.8,3.8,3.4,1.95,1.1521739130434783,11.246376811594203,4.0,1.5724637681159421,13.41304347826087,4.681159420289855,0.3393,0.4116,0.4812,0.8899999999999999,0.5013192612137204,4.08,3.9,3.58,2.07,3.6,2.02,-1,,,,,,,0.6607,0.5884,0.5188,-1.0,0.4986807387862796,,,,3.9,3.6,2.0,4.2,3.6,1.91,14,0.39241328686392873,0.44806765000000004,0.47654467999999994,0.5032464099999999,17,0.6063999999999999,red,1.582464,1.1284606,-0.45400333,-0.045996665954589844,1.1021744757525962,1.0971372386880403,-0.005037237064555944,-0.49496276293544406,1.4015205,0.89466333,-0.50685716,0.006857156753540039,-0.1780340907121646,0.24499751239492673,0.269971009383148,0.4850314782219252,0.15601912,0.34643525,0.4975456,0.43029138,0.2923957,0.27731284,0.40264214557799727,0.479927648570035,0.35371365670112187,0.47095615420596865,0.3029339897266845,0.2261098262650244,0.4103528270302893
39,4,13,1,5,2,1,-1.0,1.4822,1.2243107007209861,1.0,2.0,2.7448,-1.0,0,0.0,0.5478036175710594,0.5015215009824548,9.0,7.351075176178707,-10,1.3382422845558943,2.0277777777777777,1.1666666666666667,0.8611111111111112,13.472222222222221,4.861111111111111,2.527777777777778,8.888888888888888,0.5876120130011642,0.1937,0.2111,0.23,0.5478036175710594,0.10518353648994068,1.1095000000000002,0.9790310710671303,0.8485621421342604,0,14,RB Leipzig,8.0,5.25,1.36,,,,7.0,5.0,1.42,51,27.0,-1.5,2.31,1.6,7.78,1.75,2.12,4.84,1.4,2.45,1.65,8.74,1.81,2.23,5.25,1.55,45,-1.0,0.2075,0.2366,0.2754,0.1859708915126328,21/12/16,D1,0,0,3,H,-0.05125423857436284,,,,3,1.5,9,13,0.4176,0,24,11,0,3,H,1,1.12,1.6353,1.1730564621466233,-1.5,1.0,3.1615,0.3799999999999999,3,1.0,0.45219638242894056,2.3125076075049127,12.0,10.229686623984591,1,1.5028509161372323,2.6944444444444446,2.194444444444444,0.5,18.777777777777775,6.861111111111111,2.527777777777778,6.138888888888889,0.5474416402308929,0.5988,0.5524,0.4947,0.45219638242894056,0.7088455719974266,2.0969,1.7409475861572137,1.384995172314427,1.5,1,0,Bayern Munich,6.2,4.0,1.55,8.0,4.75,1.36,1.158273381294964,11.29496402877698,4.0215827338129495,1.5683453237410072,13.460431654676261,4.676258992805756,0.6214,0.5113,0.3863,0.6000000000000001,0.5907928388746803,8.74,9.3,5.26,1.38,5.12,1.41,3,,,,,,,0.3786,0.4887,0.6137,-1.0,0.4092071611253197,,,,7.5,5.2,1.4,7.0,4.8,1.44,14,0.04791723864701818,0.099240565,0.12243338000000001,0.15409105000000006,17,0.9874,green,2.4638364,0.99893177,-1.4649047,-0.03509533405303955,1.1036497061757446,1.0971198599079577,-0.006529846267786965,-1.493470153732213,2.0355978,0.8210248,-1.214573,-0.2854269742965698,-0.6046641540272741,0.138251152125205,0.20956486154197695,0.6521839863328179,0.118625335,0.2586051,0.62276953,0.70456314,0.19435899,0.10107779,0.070044680213638,0.07818740153549664,0.048749836721369566,0.6598388872632729,0.2208429813007482,0.11931809169954903,0.06497319955383095
40,5,16,0,18,6,0,0.0,0.7312,0.6594238711078387,-2.0,-1.0,2.1141,-1.0,1,0.5,0.5272727272727271,1.3973001386497645,4.0,6.065901122566218,0,1.190438608469299,1.4523809523809526,-0.09523809523809523,1.5476190476190474,13.206349206349207,4.642857142857143,5.079365079365079,11.436507936507937,0.965369755133441,0.1579,0.215,0.2795,0.5272727272727271,0.3660658510200661,0.7681,0.9235593001733211,1.0790186003466422,0,13,Leverkusen,2.6,3.3,2.75,,,,2.5,3.3,2.85,50,28.0,0.0,1.81,1.99,2.55,1.82,2.03,3.27,2.84,1.9,2.07,2.72,1.87,2.15,3.4,3.0,47,2.28,0.229,0.2488,0.2619,0.2991025855895662,21/12/16,D1,1,1,1,D,-0.0656647866060952,,,,0,0.0,4,7,0.439,0,11,2,1,1,D,0,0.0,1.346,0.5937590845017435,-0.0,0.0,2.0662,-1.0,1,0.5,0.4727272727272727,1.303597275760669,3.0,5.052554273788447,0,0.9580954483489761,1.6984126984126984,1.246031746031746,0.4523809523809524,13.611111111111112,3.928571428571429,3.1507936507936507,11.84920634920635,0.7881775986635322,0.6131,0.5362,0.4586,0.4727272727272727,0.3348315633903676,1.774,1.6170232764611874,1.460046552922375,-0.0,0,4,FC Koln,2.65,3.3,2.65,2.5,3.25,2.8,1.15,11.25,4.007142857142857,1.5785714285714285,13.535714285714286,4.7214285714285715,0.4669,0.4666,0.4662,-1.0,0.47631578947368425,2.6,2.68,3.28,2.93,3.4,2.93,0,,,,,,,0.5331,0.5334,0.5338,0.81,0.5236842105263159,,,,2.55,3.4,2.8,2.5,3.4,2.9,15,0.12305819156274156,0.20041201,0.16686772,0.14421710499999998,17,1.0059,yellow,1.3279042,1.559409,0.2315048,-0.23150479793548584,1.1006588025274813,1.09927059554321,-0.001388206984271223,0.001388206984271223,1.2066873,1.2836444,0.07695711,-0.076957106590271,-0.1023578991804952,0.2900656868953481,0.2876390266167818,0.4222952864878701,0.25277004,0.20910981,0.53812015,0.39460656,0.29401344,0.3113799,0.13123570585197117,0.17673299388837593,0.12633592064689925,0.45167399917421497,0.26358742673356333,0.28473854428989936,0.14254272855305017
41,4,15,0,5,0,3,-1.0,0.4721,0.0,1.5,-1.0,1.4412,-1.0,0,0.0,0.538860103626943,0.7584981478645281,0.0,2.908187738991341,-10,0.6529617601382465,0.6031746031746031,-2.0,2.6031746031746033,8.984126984126982,2.3968253968253967,6.492063492063491,16.777777777777775,1.3965294110385462,0.0221,0.0517,0.0835,0.538860103626943,0.16256739462815817,0.17599999999999993,0.3910384762800022,0.6060769525600045,0,10,Darmstadt,6.25,3.9,1.57,,,,6.25,3.9,1.57,50,28.0,-1.0,1.77,2.03,6.17,1.78,2.08,3.81,1.6,1.84,2.13,6.65,1.83,2.14,4.06,1.68,46,-1.0,0.138,0.155,0.168,0.2707959639800535,21/12/16,D1,0,0,2,H,1.0649716245420657,,,,2,1.0,6,13,0.439,0,15,5,0,0,D,1,1.08,1.2652,1.0649716245420657,-1.0,-2.0,2.2011,0.73,3,1.0,0.4611398963730569,1.9707058881554185,6.0,5.633952925816198,1,1.0295423253766873,1.849206349206349,1.3015873015873016,0.5476190476190476,12.587301587301587,4.849206349206349,3.357142857142857,11.317460317460316,0.8078749076529544,0.8399,0.7933,0.7485,0.4611398963730569,0.5666366413917884,2.1679999999999997,2.2158741931916963,2.263748386383393,1.0,1,7,Hertha,6.2,4.0,1.55,6.0,3.6,1.6,1.148936170212766,11.297872340425533,4.0212765957446805,1.574468085106383,13.5177304964539,4.702127659574468,0.4156,0.4833,0.547,-1.0,0.4657894736842106,6.65,6.03,3.62,1.73,3.93,1.63,2,,,,,,,0.5844,0.5167,0.453,0.77,0.5342105263157895,,,,6.0,3.9,1.62,6.5,3.8,1.62,15,0.10711597919018837,0.013060210000000004,0.022698889999999996,0.03511224999999998,17,1.9919999999999998,green,1.7760724,1.025056,-0.7510164,-0.24898362159729004,1.103403496235019,1.096728783451161,-0.006674712783858006,-0.993325287216142,1.7802594,0.79484046,-0.9854189,-0.014581084251403809,-0.41896333102161193,0.1972823829992024,0.25752075299893773,0.54519686400186,0.13076098,0.32852933,0.5407097,0.5323073,0.26451313,0.20317955,0.1228831155777933,0.11402302085201521,0.1300091806671766,0.5394046217179662,0.2835210720210438,0.17707430626099005,0.12175170621629033
42,9,19,0,10,3,2,0.77,0.0,1.642902568439045,0.0,0.0,1.9862,-1.0,1,1.0,0.5402597402597403,0.7341354092946449,8.0,4.869430575911122,1,1.0363600895221934,1.2063492063492063,-1.4761904761904763,2.6825396825396823,9.880952380952381,4.714285714285714,6.158730158730158,17.34920634920635,1.3970002314996972,0.0675,0.1168,0.1809,0.5402597402597403,0.17362585515451756,0.7641,1.0211539701822345,1.278207940364469,0,17,Werder Bremen,5.5,4.0,1.62,,,,5.25,4.0,1.65,50,27.0,-1.0,2.67,1.46,5.0,1.77,2.08,4.06,1.66,2.86,1.51,5.5,1.82,2.17,4.33,1.71,36,3.5999999999999996,0.1305,0.1594,0.1847,0.21325784383109223,21/12/16,D1,1,1,1,D,-0.3694890575545611,,,,0,-1.0,5,11,0.439,0,12,3,0,1,H,2,-1.0,1.2221,1.273413510884484,0.5,0.0,2.5039,-1.0,1,0.0,0.4597402597402597,2.0526067468742624,6.0,4.711745201943504,-10,1.1297272732474988,1.972222222222222,0.9722222222222223,1.0,15.5,4.861111111111111,4.555555555555555,13.027777777777779,1.081095752590503,0.8021,0.7238,0.6344,0.4597402597402597,0.6131163010143901,2.9429,2.716250544879768,2.489601089759536,1.0,0,8,Hoffenheim,5.0,3.7,1.7,4.75,4.0,1.67,1.1408450704225352,11.253521126760566,3.9929577464788735,1.5774647887323943,13.528169014084506,4.704225352112676,0.7157,0.7208,0.7259,-1.0,0.6464891041162226,5.19,5.65,4.6,1.6,4.12,1.71,0,,,,,,,0.2843,0.2792,0.2741,1.67,0.3535108958837772,,,,4.8,4.2,1.7,5.5,4.2,1.62,15,0.20302876807385287,0.32395358500000004,0.26876434,0.217594085,17,2.1788,yellow,1.8789014,1.2643242,-0.6145772,-0.38542282581329346,1.1045950697182214,1.0961446446584844,-0.008450425059737032,-0.991549574940263,2.1856484,0.94073296,-1.2449155,0.24491548538208008,-0.37735230512382545,0.15520380024151575,0.20943277990224757,0.6353634198562367,0.2528887,0.25957862,0.48753268,0.58153576,0.25838894,0.16007532,0.2138874474504104,0.1508204043735497,0.18190397003352565,0.5681439505701616,0.2424667772829625,0.1893892771139296,0.17932792248689683
43,3,12,0,11,5,2,1.0499999999999998,0.5466,1.1909174481302414,1.0,0.0,1.9757,3.25,3,1.0,0.47028423772609823,0.9711934156378601,5.0,4.198443819804703,1,1.192755802604939,1.3333333333333333,-0.75,2.0833333333333335,12.5,5.138888888888889,4.416666666666667,14.916666666666666,1.0978057896421436,0.3262,0.4023,0.4734,0.47028423772609823,0.23045267489711935,1.2922,1.5996004895627103,1.9070009791254205,1,11,Freiburg,3.75,3.3,2.1,,,,3.6,3.4,2.1,50,26.0,-0.25,1.73,2.09,3.6,2.05,1.82,3.35,2.12,1.81,2.16,3.75,2.11,1.86,3.5,2.25,46,-1.0,0.2516,0.2387,0.2226,0.27983539094650206,21/12/16,D1,0,2,1,A,0.5252991755433412,,,,-1,-1.25,6,17,0.439,0,17,6,2,0,A,4,-1.0,0.6835,1.7162166236735825,2.0,1.0,1.6118,-1.0,0,0.0,0.5297157622739017,1.748971193415638,7.0,4.078739189121951,-10,0.8656941308444747,0.9047619047619048,-0.7936507936507936,1.6984126984126984,13.357142857142856,4.396825396825396,5.849206349206349,14.388888888888888,1.402645139325399,0.4222,0.3591,0.304,0.5297157622739017,0.48971193415637865,1.5042,1.4997640087502262,1.4953280175004526,0.25,0,12,Ingolstadt,3.3,3.35,2.2,3.6,3.3,2.1,1.1398601398601398,11.244755244755245,3.9860139860139854,1.5734265734265733,13.517482517482515,4.6923076923076925,0.5297,0.5987,0.6607,1.0899999999999999,0.4528795811518324,3.75,4.25,3.5,2.0,3.45,2.16,-1,,,,,,,0.4703,0.4013,0.3393,-1.0,0.5471204188481674,,,,3.6,3.4,2.15,3.4,3.3,2.25,15,0.41601043201409005,0.31612964,0.243158825,0.18486177999999998,17,0.21199999999999997,red,1.4166071,1.5161479,0.09954071,-0.34954071044921875,1.1004116115214613,1.0994606889510434,-0.0009509225704178448,-0.24904907742958216,1.5419753,1.154875,-0.38710022,0.1371002197265625,-0.15382985605074614,0.2809862724729639,0.3037749234650985,0.41523880406193747,0.2338561,0.42471924,0.3414246,0.40530398,0.2987998,0.2958962,0.3447020023855554,0.35177358949488147,0.3300167390295856,0.3873224677111467,0.34243132683351485,0.27024619055417715,0.34127964732309213
44,11,7,0,13,5,2,-1.0,1.6414,1.1878563881789552,1.5,3.0,3.021,0.24,3,0.0,0.4651162790697674,2.5111687304392976,12.0,10.102231312992824,-10,1.366545874925175,1.6984126984126984,0.9444444444444445,0.753968253968254,15.738095238095239,5.015873015873016,2.7539682539682544,9.452380952380953,0.601525975886834,0.7423,0.6741,0.5879,0.4651162790697674,0.7902595914547473,2.4744,2.0781746943238377,1.681949388647675,1,0,Bayern Munich,1.22,6.5,13.0,,,,1.22,6.5,13.0,49,27.0,2.0,2.55,1.5,1.23,2.07,1.8,6.44,13.39,2.72,1.54,1.3,2.12,1.84,7.13,15.5,41,-1.0,0.1613,0.1969,0.2401,0.1403899560750554,20/01/17,D1,0,2,1,A,0.733031302900754,,,,-1,1.0,1,8,0.439,0,11,3,1,1,D,2,0.8,0.5466,1.9208876910797092,1.25,1.0,1.9757,-1.0,0,1.0,0.5348837209302325,0.348441313485647,8.0,4.164741143977705,1,0.8293603545511364,1.1904761904761905,-0.1111111111111111,1.3015873015873016,12.928571428571429,3.5317460317460316,3.9603174603174605,12.53968253968254,1.0741557453387087,0.0963,0.129,0.1721,0.5348837209302325,0.06935045247019721,0.7733000000000001,0.7781336320802374,0.7829672641604749,-2.0,0,11,Freiburg,1.3,5.5,9.5,1.22,6.0,13.0,1.1458333333333333,11.243055555555555,3.9930555555555554,1.5694444444444444,13.541666666666666,4.701388888888889,0.63,0.5439,0.4472,0.5,0.6296296296296295,1.25,1.24,6.98,14.13,6.73,14.1,-1,,,,,,,0.37,0.4561,0.5528,-1.0,0.3703703703703704,,,,1.2,6.5,13.0,1.25,6.0,13.0,15,0.024400262117275275,0.037815725,0.06142590499999999,0.09976362500000001,17,-1.7011,red,0.61034966,3.7155862,3.1052365,-1.105236530303955,1.1003319651584755,1.1001676564355705,-0.00016430872290507104,2.000164308722905,0.8458866,1.830131,0.98424447,1.015755534172058,0.6368944375303359,0.7921576879192647,0.08580098628433205,0.12204132579640303,0.91552484,0.049198397,0.035276823,0.07919552,0.12891877,0.79188573,0.029046255946604732,0.00419025844516388,0.024791743924761855,0.07883789010470361,0.08797271658788675,0.833189420626205,0.017020595710655693
45,4,14,0,13,3,4,0.8500000000000001,1.2221,1.0304413404961894,-1.0,0.0,2.5039,1.7200000000000002,3,1.0,0.5207253886010362,1.3852352482453858,6.0,5.822747753026693,1,1.215250663326708,1.5873015873015872,0.6031746031746031,0.9841269841269841,12.912698412698413,4.698412698412699,4.341269841269842,14.412698412698413,0.9039370066286364,0.5017,0.4637,0.4288,0.5207253886010362,0.3605406810501689,1.2691999999999999,1.2987399460534492,1.3282798921068983,1,8,Hoffenheim,2.6,3.3,2.8,,,,2.6,3.3,2.75,49,28.0,0.0,1.86,1.94,2.6,1.85,2.01,3.26,2.82,1.95,2.01,2.75,1.91,2.08,3.41,2.93,46,-1.0,0.2941,0.2848,0.2746,0.3036132050948791,21/01/17,D1,0,2,0,A,0.1381098005550001,,,,-2,-2.0,4,18,0.439,0,9,2,0,0,D,2,-1.0,1.2347,1.1685511410511895,1.5,0.0,1.4788,-1.0,0,0.0,0.4792746113989638,1.311151546659735,5.0,4.278802890476977,-10,0.7459324610122549,0.7777777777777778,-0.3333333333333333,1.1111111111111112,11.527777777777779,3.777777777777778,4.055555555555555,9.833333333333334,0.9490197760117021,0.2041,0.2515,0.2966,0.4792746113989638,0.3358461138549519,0.6957,0.875645317247182,1.055590634494364,-0.0,0,1,Augsburg,2.75,3.15,2.65,2.5,3.1,2.8,1.1517241379310346,11.255172413793103,4.0,1.5655172413793104,13.524137931034483,4.689655172413793,0.3138,0.3704,0.4261,-1.0,0.4894736842105264,2.65,2.72,3.23,2.92,3.33,2.93,-2,,,,,,,0.6862,0.6296,0.5739,0.8600000000000001,0.5105263157894737,,,,2.6,3.3,2.8,2.7,3.2,2.8,15,0.2608504163916275,0.144930025,0.17543497,0.20712049999999996,17,-0.5734999999999999,red,1.1806211,1.2179403,0.037319183,-0.037319183349609375,1.0992340181253923,1.1004457113924717,0.0012116932670793723,-0.0012116932670793723,1.0046061,1.2892686,0.2846625,-0.28466248512268066,-0.1077311205797898,0.3763006495726359,0.2940678009367927,0.32963154949057144,0.4403549,0.329827,0.22981803,0.35592535,0.29273537,0.35133934,0.24882891907153548,0.1830094501491939,0.273721792320766,0.3051249773545664,0.305543393193912,0.3893316344185754,0.23300855529697917
46,6,16,0,14,4,1,-0.5,0.7658,0.5232878870912455,-1.5,-1.0,1.6515,-1.0,1,0.25,0.5786802030456853,1.7121462877523863,3.0,5.732981928314521,-10,0.47596688666573217,0.3968253968253968,-2.1507936507936507,2.547619047619048,6.507936507936509,1.849206349206349,5.492063492063491,13.07936507936508,1.2140344333104285,0.3741,0.2898,0.2019,0.5786802030456853,0.4779345704114512,1.1794,0.9053878188128068,0.6313756376256136,0,6,M'gladbach,1.91,3.6,4.0,,,,1.9,3.5,4.25,48,24.0,0.25,1.72,2.11,1.93,1.66,2.28,3.48,4.17,1.77,2.2,2.0,1.7,2.33,3.62,4.35,45,2.52,0.284,0.3023,0.3144,0.2783425765180327,21/01/17,D1,1,0,0,D,-0.5232878870912455,,,,0,0.25,4,12,0.439,0,8,2,0,0,D,1,0.6399999999999999,0.4721,0.0,-1.0,-2.0,1.4412,-1.0,1,0.75,0.42131979695431476,1.0095111357295812,0.0,3.189328099392931,1,0.6103859771273952,0.8611111111111112,-0.47222222222222215,1.3333333333333333,10.0,2.4166666666666665,4.194444444444444,13.944444444444445,1.1459805103696188,0.3419,0.4079,0.4836,0.42131979695431476,0.24372285307051617,1.1144,1.1332743760350859,1.1521487520701719,-0.25,0,10,Darmstadt,1.9,3.5,4.1,1.91,3.4,4.0,1.1575342465753424,11.267123287671232,3.993150684931507,1.5547945205479452,13.493150684931507,4.671232876712328,0.4023,0.3338,0.265,-1.0,0.44908616187989553,1.97,2.05,3.52,4.02,3.59,4.27,0,,,,,,,0.5977,0.6662,0.735,0.72,0.5509138381201044,,,,1.93,3.6,4.2,1.95,3.5,4.2,15,0.14391114135160538,0.12842320999999998,0.12518322499999998,0.13733647999999998,17,-0.06499999999999995,yellow,0.92651826,1.651525,0.72500676,-0.47500675916671753,1.1007514614949836,1.0989004333241792,-0.001851028170804403,0.2518510281708044,0.9480971,1.3171225,0.36902535,-0.1190253496170044,-0.11406036020430584,0.42931289600646144,0.2572942208065453,0.31339288318699327,0.5697382,0.25116956,0.17909224,0.36234856,0.2935269,0.34412462,0.14126233095485558,0.1783378208561468,0.12485909308477972,0.2849445610064458,0.2673302236800016,0.44772524014882126,0.14082563563736158
