,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
0,8,14,0,11,6,4,-1.0,0.9409,0.5986017588588008,-1.0,-1.0,1.7765,-1.0,0,0.0,0.4947916666666667,1.2986323583404724,3.0,5.011679226802347,-10,1.1654193425451211,1.6000000000000003,0.8000000000000002,0.8000000000000002,11.6,4.2,3.6,11.800000000000002,0.7151542430587835,0.3649,0.4035,0.4451,0.4947916666666667,0.3320890955819361,0.9908,1.0072262083426942,1.0236524166853882,0,14,Sociedad,2.75,3.1,2.75,,,,2.75,3.2,2.7,45,26.0,0.0,1.6,2.32,2.76,1.94,1.9,3.14,2.72,1.65,2.44,2.89,2.01,1.95,3.3,2.88,38,-1.0,0.3187,0.3289,0.3369,0.302365071594664,06/11/15,SP1,0,0,2,H,-0.3538384265453296,,,,2,2.0,0,17,0.3405,0,8,4,0,1,H,1,0.8999999999999999,0.7857,0.24476333231347128,0.5,-2.0,1.5005,1.6800000000000002,3,1.0,0.5052083333333333,1.3990025700648634,1.0,4.085579284070574,1,0.5930260979454167,0.4000000000000001,-0.20000000000000004,0.6,12.0,2.7999999999999994,3.0,10.2,0.7773056970493649,0.3164,0.2676,0.218,0.5052083333333333,0.3655458328233998,0.9001,0.7596467450388886,0.6191934900777774,-0.0,1,17,Las Palmas,2.65,3.3,2.5,2.7,3.2,2.75,1.13,11.050000000000002,3.77,1.46,14.14,5.09,0.2938,0.2605,0.2278,-1.0,0.40816326530612246,2.88,2.95,3.24,2.68,3.25,2.74,2,,,,,,,0.7062,0.7395,0.7722,0.6000000000000001,0.5918367346938775,2.8,3.3,2.75,2.7,3.1,2.7,11,0.2564076288260908,0.300230485,0.349611005,0.40481900500000007,16,-0.0907,green,1.2380724,0.7743508,-0.46372157,0.4637215733528137,1.1000039290761658,0.9037769936034407,-0.19622693547272518,0.19622693547272518,1.0954087,0.85163254,-0.24377614,0.2437761425971985,0.3012415504742458,0.3420442186464221,0.285007320050694,0.37294846130288384,0.2793345,0.36883715,0.3518284,0.39230484,0.29335278,0.3143424,0.2550939398459312,0.24907708298690645,0.23405227093602754,0.37236056510897725,0.3157324169093693,0.31190703784986834,0.24560862404826497
1,5,27,0,9,5,3,1.0099999999999998,1.3294,0.9946940331925074,1.5,3.0,1.6305,3.8099999999999996,3,1.0,0.4792746113989638,0.8599044403242224,6.0,6.032005621610876,1,0.8034768718693689,0.6,-0.6,1.2,10.4,3.2000000000000006,6.2,14.6,1.0513495757583033,0.1459,0.1539,0.1601,0.4792746113989638,0.2038789039184081,0.7358,0.8627240816854141,0.9896481633708283,1,19,Valencia,4.2,3.75,1.85,,,,4.0,3.6,1.85,45,26.0,-0.5,2.08,1.74,4.14,2.01,1.85,3.66,1.86,2.2,1.8,4.46,2.08,1.9,3.9,2.0,39,-1.0,0.2229,0.2084,0.1968,0.24826772856899817,07/11/15,SP1,0,5,1,A,0.22589013184221507,,,,-4,-4.5,15,16,0.3405,0,17,3,2,1,A,1,-1.0,0.8947,1.2205841650347224,1.0,1.0,2.8062,-1.0,0,0.0,0.5207253886010362,1.8918278311067795,7.0,5.734958883233479,-10,1.4158793286957843,2.2,0.8000000000000002,1.3999999999999997,18.0,7.599999999999999,4.4,10.4,1.1009063411269764,0.6312,0.6377,0.6431,0.5207253886010362,0.5478533675125937,1.8173000000000001,1.9992957993529266,2.1812915987058528,0.5,0,12,Celta,3.6,3.3,2.0,4.0,3.6,1.85,1.118811881188119,11.049504950495049,3.7920792079207915,1.4653465346534655,14.07920792079208,5.079207920792079,0.4697,0.5452,0.614,0.74,0.544502617801047,4.46,4.81,3.95,1.79,3.87,1.86,-4,,,,,,,0.5303,0.4548,0.386,-1.0,0.4554973821989528,4.3,3.9,1.87,4.0,3.75,1.85,11,0.46697605596052216,0.563950125,0.5612732500000002,0.55950481,16,1.0815000000000001,red,1.9329879,1.0149962,-0.91799176,0.4179917573928833,1.1044440102887811,0.9007947819269879,-0.20364922836179322,-0.2963507716382068,1.815865,0.91654754,-0.8993175,0.39931750297546387,0.17365282957671346,0.17942765494790397,0.21208908956124717,0.6084832554908486,0.13283262,0.21331996,0.6538474,0.4915342,0.24114303,0.26732278,0.5217954228385185,0.589747818473251,0.3892109027248095,0.5846216183851789,0.22218402657533465,0.1931943500724326,0.496358892711728
2,7,9,1,10,4,1,-1.0,0.7416,1.2571030220333461,-0.5,-2.0,1.6136,-1.0,0,0.0,0.4651162790697674,1.0627915586819694,4.0,3.181919007345999,-10,0.5463852874366593,0.20000000000000004,-2.0,2.2,9.0,2.0,6.2,14.0,1.208236516360179,0.0886,0.1183,0.1526,0.4651162790697674,0.25708996667900774,0.3849,0.4606928811934482,0.5364857623868964,0,16,Getafe,3.75,3.25,2.1,,,,3.8,3.0,2.1,45,25.0,-0.25,1.5,2.54,3.82,2.07,1.8,3.15,2.1,1.57,2.67,4.05,2.13,1.85,3.3,2.16,34,-1.0,0.2444,0.2684,0.2905,0.2915216586449463,07/11/15,SP1,0,1,3,H,0.5499638252948047,,,,2,1.75,5,13,0.3405,0,16,7,1,2,H,3,0.8,1.2287,1.8070668473281508,0.5,1.0,1.9522,1.17,3,1.0,0.5348837209302325,1.6456867826730839,7.0,3.8736807165434364,1,0.7399013433014382,1.0,0.20000000000000004,0.8000000000000002,10.800000000000002,3.7999999999999994,3.2000000000000006,10.6,0.8487452734579767,0.6671,0.6132,0.5569,0.5348837209302325,0.45138837467604587,1.5511,1.4285029284344666,1.3059058568689335,0.25,1,15,Eibar,3.4,3.2,2.1,3.8,3.1,2.05,1.1568627450980393,11.029411764705882,3.8039215686274503,1.4607843137254901,14.107843137254902,5.0588235294117645,0.306,0.2934,0.2808,1.54,0.37128712871287123,4.05,3.81,3.36,2.17,3.27,2.14,2,,,,,,,0.694,0.7066,0.7192,-1.0,0.6287128712871286,4.0,3.25,2.15,4.0,3.0,2.1,11,0.183534983203802,0.05932732999999999,0.08181640000000003,0.10981218500000003,16,1.1662,green,1.5631744,1.0790057,-0.48416865,0.2341686487197876,1.100616309180572,0.9009810825381301,-0.19963522664244193,-0.05036477335755807,1.1215898,0.8446082,-0.2769816,0.026981592178344727,0.07026182251352475,0.2417150070966171,0.2718447420510657,0.48644025085231724,0.24962106,0.26421726,0.48616174,0.415488,0.29104498,0.29346704,0.16108488030017426,0.16317020220734424,0.21388858078860595,0.462696664723625,0.2757023266127708,0.2616010384659266,0.17856498091646586
3,5,10,0,9,5,2,0.0,0.8107,0.6730235706810028,0.5,0.0,2.1587,-1.0,1,0.5,0.47532467532467537,1.3303324046571956,3.0,4.457496186893473,0,1.0524182734767915,1.3999999999999997,0.20000000000000004,1.2,11.6,3.6,3.2000000000000006,9.6,0.6944637064018782,0.6076,0.5659,0.5144,0.47532467532467537,0.34138441819591225,2.0343,1.7082906398142828,1.3822812796285657,0,3,La Coruna,2.9,3.1,2.6,,,,2.75,3.1,2.6,45,26.0,0.0,1.55,2.41,2.86,2.02,1.83,3.12,2.6,1.61,2.57,3.0,2.09,1.87,3.29,2.7,34,2.2,0.2103,0.239,0.2771,0.30617915006945884,07/11/15,SP1,1,1,1,D,0.29314821496181453,,,,0,0.0,9,13,0.3405,0,15,5,1,0,A,4,0.0,0.1244,0.9661717856428174,-1.5,-3.0,1.4873,-1.0,1,0.5,0.5246753246753246,1.3634884452733456,3.0,3.105037887236614,0,0.7508398594132728,1.0,-0.8000000000000002,1.8,13.0,3.2000000000000006,4.2,9.8,1.1368372866767853,0.1821,0.1951,0.2085,0.5246753246753246,0.3524364317346289,1.0171000000000001,0.8932952272608049,0.7694904545216097,-0.0,0,7,Levante,2.6,3.2,2.6,2.8,3.1,2.5,1.1553398058252426,11.019417475728156,3.8058252427184467,1.4757281553398058,14.12621359223301,5.077669902912621,0.5882,0.482,0.3643,-1.0,0.3914141414141414,2.95,2.87,3.2,2.78,3.29,2.65,0,,,,,,,0.4118,0.518,0.6357,0.55,0.6085858585858586,3.0,3.25,2.63,2.7,3.1,2.7,11,0.12037737970039962,0.20116908500000003,0.17915341000000004,0.15403980499999997,16,-1.0171999999999999,yellow,0.965379,0.95938706,-0.0059919357,0.005991935729980469,1.0997987083205218,0.9049098719895672,-0.19488883633095466,0.19488883633095466,1.0914876,1.1973667,0.10587907,-0.10587906837463379,0.031667234562100445,0.35990224028122897,0.2696290573198764,0.3704687023988946,0.34948102,0.33054373,0.31997523,0.3294099,0.30677146,0.36381868,0.13338834100828412,0.11226057381091303,0.12043744362709852,0.33995127561461874,0.30231474706594047,0.35773397731944084,0.12177023416039634
4,3,12,0,7,2,5,0.95,0.5911,0.8181597250400571,-2.0,-2.0,1.6717,4.12,3,1.0,0.49481865284974097,0.8350215108007459,4.0,4.889020905794599,1,0.7772860850316771,1.0,-0.4000000000000001,1.3999999999999997,7.8,3.0,8.4,20.4,1.39958753198249,0.0651,0.0937,0.1076,0.49481865284974097,0.19176071147186025,0.19809999999999994,0.3846481436628133,0.5711962873256267,1,6,Betis,4.0,3.5,1.95,,,,3.9,3.3,1.95,45,26.0,-0.5,1.74,2.08,4.05,1.95,1.91,3.46,1.93,1.81,2.15,4.5,2.01,1.96,3.65,2.1,39,-1.0,0.3299,0.2561,0.2119,0.25973937638516525,07/11/15,SP1,0,1,0,A,0.3758774024970729,,,,-1,-1.5,6,16,0.3405,0,12,5,0,0,D,2,-1.0,1.4736,1.19403712753713,-1.0,-1.0,1.3724,-1.0,0,0.0,0.5051813471502591,1.9052391128140889,6.0,5.02496937626709,-10,0.8959086664969018,1.0,0.6,0.4000000000000001,14.0,4.8,2.2,9.8,0.6368784825585834,0.605,0.6502,0.6805,0.5051813471502591,0.5484999121429746,1.1218000000000001,1.4832418159225516,1.844683631845103,0.5,0,0,Malaga,3.3,3.3,2.1,4.2,3.4,1.85,1.1538461538461537,11.0,3.817307692307692,1.471153846153846,14.134615384615385,5.076923076923077,0.1475,0.2876,0.4344,-1.0,0.4554973821989528,4.43,5.12,3.78,1.79,3.64,1.93,-1,,,,,,,0.8525,0.7124,0.5656,0.74,0.544502617801047,4.5,3.6,1.91,4.0,3.2,2.0,11,0.47705145057066217,0.620031505,0.622069865,0.629729005,16,0.9237000000000002,red,1.5720443,0.7937299,-0.77831435,0.27831435203552246,1.102381815107963,0.9006644044480003,-0.20171741065996263,-0.2982825893400374,1.4932148,0.64667183,-0.846543,0.34654301404953003,0.10885825891500504,0.20735699365707924,0.22837687540923837,0.5642661309336823,0.12787546,0.20962386,0.6625007,0.52582115,0.25020087,0.22397791,0.47333960101160544,0.5997541799030551,0.4393490259874717,0.5841959865919485,0.22940053379825512,0.18640345477452772,0.5016121243705935
5,1,14,0,8,2,3,-1.0,0.3241,0.7966094976648056,0.5,0.0,1.7597,-1.0,0,0.0,0.4922279792746114,0.9196978175713486,4.0,5.021280830476748,-10,1.1187374558273175,1.2,-0.20000000000000004,1.3999999999999997,12.4,4.4,5.8,14.800000000000002,1.061885621237732,0.2952,0.3149,0.3357,0.4922279792746114,0.2179630665920537,1.3395000000000001,1.3374625050505085,1.3354250101010166,0,9,Granada,4.0,3.5,1.95,,,,4.0,3.4,1.91,45,26.0,-0.5,1.89,1.9,4.05,1.96,1.9,3.54,1.91,1.98,1.95,4.25,2.03,1.95,3.79,1.95,40,-1.0,0.2345,0.2421,0.2496,0.2658086177951875,07/11/15,SP1,0,1,2,H,-0.18151912237083712,,,,1,0.5,4,15,0.3405,1,7,2,0,2,H,2,0.8999999999999999,0.4202,0.6150903752939685,-0.5,-1.0,1.7298,0.8999999999999999,3,1.0,0.5077720207253886,1.8144935646334637,3.0,4.877332048263994,1,0.9767671164446821,1.2,0.0,1.2,14.0,5.400000000000001,4.6,9.4,1.035846148497307,0.4703,0.443,0.4147,0.5077720207253886,0.5162283156127587,1.7462,1.6287851824110415,1.5113703648220829,0.5,1,4,Vallecano,3.8,3.45,1.9,4.0,3.5,1.91,1.1523809523809523,10.961904761904762,3.7999999999999994,1.457142857142857,14.114285714285714,5.076190476190476,0.5957,0.5692,0.5416,0.8999999999999999,0.4986807387862796,4.24,4.5,3.69,1.9,3.79,1.93,1,,,,,,,0.4043,0.4308,0.4584,-1.0,0.5013192612137204,4.2,3.75,1.93,4.0,3.4,1.91,11,0.14077147050654032,0.18386256500000006,0.20470550499999995,0.22763528999999996,16,0.40669999999999984,green,1.7461418,1.0663522,-0.67978954,0.17978954315185547,1.100686095434694,0.9021601891931363,-0.19852590624155764,-0.30147409375844236,1.5981809,0.91063887,-0.687542,0.18754202127456665,0.02195249022265992,0.23331353704895766,0.23764297552970773,0.5290434874213346,0.1549262,0.25074798,0.59432584,0.46785817,0.26763263,0.26450923,0.13811762165527702,0.09428682260866061,0.17657002473115968,0.530409164465686,0.2520078625548804,0.21758298788059482,0.13392895147419204
6,5,25,0,5,1,6,0.0,0.0,0.7313947032610378,-0.5,0.0,1.8107,-1.0,0,0.5,0.4484536082474227,0.627831785996218,4.0,5.469003237465863,0,1.0107836534634078,1.3999999999999997,-1.0,2.4,10.2,3.6,5.0,14.4,1.1662369809514572,0.0917,0.1463,0.2228,0.4484536082474227,0.138417242154116,0.8822,0.9949083504659826,1.1076167009319653,0,2,Espanol,7.5,4.5,1.44,,,,7.25,4.25,1.45,45,26.0,-1.0,1.99,1.81,7.3,2.14,1.74,4.4,1.45,2.08,1.89,8.5,2.21,1.78,4.7,1.55,40,-1.0,0.1471,0.1851,0.226,0.21258005953387007,08/11/15,SP1,0,1,2,H,0.73332557477692,,,,1,0.0,4,17,0.3405,0,8,2,0,1,H,2,0.0,0.9285,1.4647202780379578,2.0,2.0,2.4449,0.51,3,0.5,0.5515463917525772,2.1595881544699123,10.0,6.827242136222308,0,1.096692235877897,2.0,1.0,1.0,13.800000000000002,5.2,3.4,11.6,0.9520885017826441,0.7613,0.6686,0.5511,0.5515463917525772,0.6490026983120141,2.7854,2.3278201487805994,1.8702402975611985,1.0,1,5,Ath Bilbao,5.5,4.0,1.55,7.5,4.33,1.44,1.150943396226415,10.933962264150944,3.7830188679245285,1.4622641509433965,14.047169811320755,5.047169811320755,0.709,0.6451,0.5718,0.81,0.5236842105263159,7.95,7.08,4.61,1.51,4.62,1.48,1,,,,,,,0.291,0.3549,0.4282,-1.0,0.47631578947368425,8.0,4.6,1.45,7.0,4.33,1.44,11,0.07117921935889908,0.03268412500000001,0.06561482500000002,0.12559780999999998,16,1.9032,green,1.538502,0.9364611,-0.6020409,-0.3979591131210327,1.1045419933862373,0.899601807265612,-0.20494018612062526,-0.7950598138793747,2.193597,0.597113,-1.5964841,0.5964840650558472,-0.1988449539815201,0.16527522972552483,0.1973928565460126,0.6373319137284625,0.14296214,0.20651297,0.65052485,0.7422122,0.14516036,0.11262745,0.07942202118034217,0.07128553000637539,0.0395697535659717,0.6766896482371445,0.18302206379432415,0.14028827306737007,0.062105193649081465
7,1,15,0,9,2,3,1.2200000000000002,0.7093,1.4874662090799617,1.0,1.0,1.775,-1.0,0,1.0,0.43222506393861887,0.32668429860387815,7.0,4.705989256945669,1,0.6950096919225847,1.2,-0.4000000000000001,1.6000000000000003,6.8,2.0,6.2,16.4,1.1754587797093672,0.0188,0.0622,0.1228,0.43222506393861887,0.05750078992639056,0.13059999999999983,0.3381907592286355,0.5457815184572712,0,8,Sp Gijon,17.0,6.5,1.2,,,,14.0,5.5,1.22,45,26.0,-1.5,1.99,1.8,15.26,2.22,1.69,5.96,1.22,2.07,1.87,21.0,2.31,1.72,6.5,1.26,40,-1.0,0.1528,0.2011,0.2426,0.15418192882470652,08/11/15,SP1,0,0,1,H,-0.3316720876725707,,,,1,-0.5,5,14,0.3405,0,15,3,0,0,D,4,-1.0,1.6444,1.155794121407391,-0.5,0.0,2.3701,0.24,3,0.0,0.5677749360613811,2.519133772571415,8.0,6.921647940429507,-10,0.9329730699344814,1.3999999999999997,0.6,0.8000000000000002,14.199999999999998,4.2,2.2,8.4,0.6831351477463075,0.8284,0.7367,0.6346,0.5677749360613811,0.7883172812489029,2.0012999999999996,1.805217325453464,1.6091346509069284,1.5,1,1,Ath Madrid,12.0,5.5,1.22,15.0,6.0,1.22,1.1495327102803738,10.878504672897199,3.7570093457943927,1.4672897196261683,13.990654205607477,5.018691588785047,0.359,0.3621,0.3652,-1.0,0.5250659630606861,16.0,17.0,6.34,1.24,6.33,1.25,1,,,,,,,0.641,0.6379,0.6348,0.99,0.47493403693931396,21.0,6.5,1.22,15.0,5.0,1.25,11,0.024057957130007492,0.014899999999999995,0.03659786499999999,0.07429849999999998,16,1.8706999999999998,green,2.513943,0.4544789,-2.059464,0.5594639778137207,1.1050161534480356,0.8998714320759885,-0.2051447213720471,-1.2948552786279528,2.3090405,0.46491116,-1.8441293,0.3441293239593506,-0.13042065895162716,0.13509903040586027,0.14768979575979976,0.7172111738343401,0.056937095,0.14261547,0.8004474,0.84431165,0.0976916,0.057996694,0.04911063411037768,0.021531537498253872,0.01380124151781284,0.7873234109288906,0.12933228869156133,0.08334427306075265,0.02608880197233894
8,2,19,0,5,2,3,-1.0,1.3116,0.5947637404707419,0.5,1.0,2.076,-1.0,0,0.0,0.5012987012987012,0.4443918599148131,4.0,6.725359546690071,-10,0.7280825022805442,1.0,0.4000000000000001,0.6,6.599999999999999,2.7999999999999994,3.7999999999999994,14.199999999999998,0.767888788426763,0.2232,0.2034,0.1824,0.5012987012987012,0.0926013566808645,1.1551,1.0226632774080495,0.8902265548160988,0,10,Villarreal,10.0,5.5,1.3,,,,9.0,5.25,1.33,45,27.0,-1.5,2.46,1.53,9.36,1.92,1.93,5.3,1.32,2.6,1.57,10.5,1.97,2.0,6.0,1.36,33,-1.0,0.2205,0.2247,0.2291,0.1665877898722196,08/11/15,SP1,0,0,3,H,0.3429336554599427,,,,3,1.5,7,12,0.3405,0,20,9,0,0,D,5,0.9299999999999999,0.9209,0.9376973959306846,0.5,2.0,2.9151,0.32000000000000006,3,1.0,0.49870129870129865,2.3890203502129674,9.0,9.597979091183579,1,1.6044439421338157,3.0,2.0,1.0,17.8,8.2,4.8,10.800000000000002,1.07359033950928,0.5563,0.5719,0.5885,0.49870129870129865,0.740810853446916,1.9439999999999997,1.873210432139628,1.802420864279256,1.5,1,11,Barcelona,9.0,6.0,1.25,9.5,5.25,1.3,1.1388888888888888,10.861111111111109,3.740740740740741,1.462962962962963,14.0,5.0,0.5986,0.5531,0.5046,0.53,0.6165413533834586,10.34,10.56,5.87,1.32,5.8,1.33,3,,,,,,,0.4014,0.4469,0.4954,-1.0,0.38345864661654133,10.0,5.75,1.33,9.0,4.5,1.36,11,0.03787701247502637,0.12334396499999999,0.11232058500000001,0.101301005,16,0.7888999999999997,green,2.0573883,0.62778896,-1.4295993,-0.07040071487426758,1.1062086678622118,0.9009376972854047,-0.2052709705768071,-1.294729029423193,2.5554051,0.6361544,-1.9192507,0.4192507266998291,-0.31529300586587716,0.05150094699922386,0.09148273061342083,0.8570163223873553,0.02783238,0.054843646,0.917324,0.8293306,0.10205991,0.06860943,0.0115483398027268,0.0038049797406593602,0.016917647690661425,0.8678903173648972,0.08279542812250403,0.04931425264995357,0.009942431972040477
9,6,11,0,28,10,1,-1.0,1.6678,1.171373135850769,-0.5,2.0,2.9621,-1.0,0,0.0,0.5103626943005183,1.6613889153608428,10.0,8.536989362264137,-10,1.779798659165889,2.4,1.8,0.6,17.4,6.400000000000001,3.7999999999999994,13.199999999999998,0.7366629763719224,0.68,0.6655,0.651,0.5103626943005183,0.47300995194205814,2.2027,2.568414358085917,2.9341287161718346,0,13,Real Madrid,1.91,4.0,3.6,,,,1.91,3.8,3.9,45,26.0,0.5,2.66,1.46,1.89,1.89,1.97,3.8,3.8,2.8,1.5,1.95,1.93,2.03,4.06,4.0,35,-1.0,0.1887,0.1767,0.1709,0.24235905953466838,08/11/15,SP1,0,2,3,H,0.0367401478259326,,,,1,1.5,4,13,0.3405,0,14,5,1,1,D,1,0.97,0.7594,1.2081132836767017,-0.5,-1.0,2.1769,2.44,3,1.0,0.4896373056994819,1.0962520251044883,7.0,5.794158622854148,1,1.4131256502934293,2.2,0.6,1.6000000000000003,17.8,7.599999999999999,5.2,16.8,1.4609308938669692,0.1313,0.1578,0.1781,0.4896373056994819,0.28463098852327334,0.8495999999999999,1.1936099676732073,1.5376199353464148,-0.5,1,18,Sevilla,1.8,3.8,3.8,1.85,3.8,3.6,1.128440366972477,10.807339449541283,3.7247706422018347,1.4770642201834863,14.055045871559633,5.036697247706422,0.5884,0.7249,0.8232,0.45999999999999996,0.6456310679611651,1.93,2.07,4.04,3.44,4.04,3.96,1,,,,,,,0.4116,0.2751,0.1768,-1.0,0.35436893203883496,1.93,4.0,3.9,1.91,3.4,4.0,11,0.36774561860870864,0.6085198450000001,0.5760955450000002,0.549660305,16,-1.3531000000000002,green,1.2198243,2.7251706,1.5053463,-1.0053462982177734,1.1015895355347256,0.9061757587073122,-0.19541377682741345,0.6954137768274135,1.2728075,1.9008791,0.62807167,-0.12807166576385498,-0.14600139571807166,0.5758255954440714,0.18787625730242702,0.23629814725350162,0.5352695,0.2274811,0.23724939,0.1227616,0.29296947,0.5842689,0.45740781812847686,0.4341509732309812,0.5554586996807949,0.19876971208794522,0.2361089398470401,0.5651213406144341,0.4806660561532268
