,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
0,5.0,18.0,0.0,7.0,3.0,4.0,-1.0,0.2349,0.3299950316520247,-1.5,-1.0,1.7172,-1.0,0,0.0,0.45219638242894056,0.7452824501115332,2.0,6.060697308039998,-10,1.0358070624026725,0.8000000000000002,-1.2,2.0,11.6,4.4,4.4,11.0,1.0650126089571073,0.0763,0.1239,0.1821,0.45219638242894056,0.16458672454331705,0.4314,0.5890825651112568,0.7467651302225136,0,9,Toulouse,5.25,3.6,1.73,,,,5.0,3.6,1.75,42.0,22.0,-0.5,1.87,1.93,4.9,2.12,1.75,3.61,1.74,1.95,2.02,5.5,2.17,1.79,3.82,1.8,39.0,-1.0,0.198,0.231,0.2581,0.25152227648158193,23/10/15,F1,0,0,3,H,0.6809833095615351,,,,3,2.5,4.0,16.0,0.2951,0.0,20.0,8.0,0.0,1.0,H,1.0,0.75,1.2858,1.0109783412135598,-0.0,0.0,1.8208,0.6799999999999999,3,1.0,0.5478036175710594,2.0031952734068845,7.0,6.923986117840397,1,1.0964996257238606,0.8000000000000002,0.4000000000000001,0.4000000000000001,16.0,5.8,3.2000000000000006,7.400000000000001,0.6737850725188819,0.7257,0.6452,0.5597,0.5478036175710594,0.5838909989751009,1.881,1.7053997822587927,1.5297995645175853,0.5,1,8,Lyon,5.3,3.5,1.65,4.75,3.5,1.75,1.07,10.49,3.7999999999999994,1.31,13.06,4.49,0.4072,0.4025,0.3977,0.9299999999999999,0.4921052631578948,5.18,5.96,3.9,1.68,3.73,1.79,3,,,,,,,0.5928,0.5975,0.6023,-1.0,0.5078947368421052,5.2,3.8,1.75,4.8,3.6,1.73,11,0.10011774531491864,0.04053108999999999,0.07060474,0.11353046500000001,16,1.4496,green,1.7486721,0.6728814,-1.0757906,0.5757906436920166,1.1019274079016368,0.8996846222177565,-0.20224278568388032,-0.2977572143161197,1.6493983,0.67276907,-0.97662926,0.47662925720214844,0.25155422885934847,0.14636531478876674,0.29573204141931975,0.5579026437919135,0.15892509,0.30995697,0.5311179,0.6039004,0.26708075,0.12901886,0.10843643886969728,0.122553800555524,0.08677039205392711,0.5643069776270387,0.29092325443054984,0.1447697530412502,0.1053933477272927
1,3.0,11.0,0.0,9.0,2.0,3.0,-1.0,0.5503,2.7327853757479614,3.25,3.0,3.1895,-1.0,0,0.0,0.5182291666666667,1.6865278577894824,12.0,4.391124201151585,-10,1.717337098150806,3.0,1.6000000000000003,1.3999999999999997,11.6,6.0,3.7999999999999994,10.4,0.8757991481644423,0.7731,0.7572,0.7403,0.5182291666666667,0.4671220475681014,2.7956,2.7123675156217724,2.629135031243545,0,5,Nice,2.2,3.3,3.4,,,,2.15,3.3,3.7,43.0,24.0,0.25,1.67,2.16,2.14,1.85,1.99,3.25,3.5,1.75,2.25,2.2,1.91,2.07,3.5,3.84,38.0,-1.0,0.1431,0.1499,0.1571,0.2851617150851782,24/10/15,F1,0,1,3,H,-2.18831306094775,,,,2,2.25,5.0,16.0,0.2951,1.0,13.0,6.0,1.0,3.0,H,3.0,0.99,0.3939,0.5444723148002113,-1.0,-2.0,1.0851,2.96,3,1.0,0.4817708333333334,1.0283104271253394,2.0,3.6732813508320987,1,0.7612805413977864,0.75,-0.75,1.5,13.0,3.0,6.5,12.5,1.445090134792232,0.0839,0.0929,0.1026,0.4817708333333334,0.24771623734672044,0.8298999999999999,0.8572354745337945,0.8845709490675889,-0.25,1,19,Ajaccio GFCO,2.2,3.2,3.2,2.1,3.25,3.5,1.0594059405940595,10.455445544554456,3.7920792079207915,1.3267326732673268,13.128712871287128,4.524752475247524,0.7017,0.6918,0.6817,1.1600000000000001,0.4360313315926892,2.14,2.1,3.44,3.96,3.37,3.84,2,,,,,,,0.2983,0.3082,0.3183,-1.0,0.5639686684073107,2.2,3.3,3.7,2.2,3.1,3.5,11,0.39206693343799576,0.7183841049999999,0.6980911249999999,0.676685425,16,-1.9657,green,0.98893756,1.2725209,0.28358334,-0.03358334302902222,1.1009278005566072,0.9007104230247379,-0.2002173775318693,0.4502173775318693,1.1569054,1.3241842,0.16727877,0.08272123336791992,0.16645175595692233,0.41986358758974923,0.3192350563087896,0.260901356101461,0.27701452,0.26082164,0.46216384,0.38611558,0.31382084,0.30006358,0.3612761187981972,0.18300239296280285,0.23344611617358257,0.36972692422086256,0.29795917857616594,0.3323138972029714,0.25383833816316076
2,7.0,12.0,0.0,11.0,2.0,2.0,0.0,0.7256,1.17117377300146,0.0,0.0,1.6252,-1.0,1,0.5,0.4370179948586118,1.2936030786825958,5.0,4.269221284887641,0,0.9697563156718085,0.4000000000000001,-1.0,1.3999999999999997,12.199999999999998,4.4,4.4,13.0,0.9954420849932033,0.0851,0.1337,0.1887,0.4370179948586118,0.3275736828276896,0.27459999999999996,0.39349251881837527,0.5123850376367506,0,13,Guingamp,3.3,3.0,2.4,,,,3.3,3.0,2.45,43.0,22.0,0.0,1.48,2.59,3.13,2.19,1.7,3.0,2.46,1.55,2.74,3.32,2.25,1.74,3.15,2.62,33.0,2.14,0.3133,0.3369,0.3538,0.31088203019952704,24/10/15,F1,1,0,0,D,1.0092831077221416,,,,0,0.0,7.0,20.0,0.2951,1.0,10.0,2.0,0.0,0.0,D,2.0,0.0,1.3506,2.1804568807236016,1.5,1.0,1.6198,-1.0,1,0.5,0.5629820051413882,1.395514891117877,10.0,4.586194796331593,0,0.7290272933810373,0.6,0.4000000000000001,0.20000000000000004,11.199999999999998,3.6,1.8,7.599999999999999,0.49901113753226417,0.6016,0.5294,0.4575,0.5629820051413882,0.36154428697278335,1.1892999999999998,1.082010340709821,0.9747206814196421,-0.0,0,11,Angers,3.1,3.1,2.3,3.2,2.9,2.4,1.0588235294117647,10.441176470588236,3.774509803921569,1.3431372549019607,13.127450980392156,4.53921568627451,0.1821,0.185,0.1879,-1.0,0.3636363636363637,3.32,2.98,3.14,2.7,3.04,2.53,0,,,,,,,0.8179,0.815,0.8121,0.48,0.6363636363636365,3.3,3.1,2.5,2.75,3.1,2.62,11,0.11900939456197707,0.18458228499999998,0.149070025,0.12245697000000001,16,0.9146999999999998,yellow,0.87533987,0.9459359,0.07059604,-0.07059603929519653,1.0998687791750563,0.8999788567338748,-0.19988992244118153,0.19988992244118153,0.8214053,0.8089819,-0.012423396,0.012423396110534668,0.047239093085506556,0.3382741584471423,0.27787078377502106,0.38385505777783663,0.4687069,0.19200909,0.33928394,0.34946027,0.30916408,0.34137562,0.1308870558273743,0.16739990677763927,0.11932990840214908,0.3575330916450668,0.25968131739860423,0.3827855611540065,0.13717736013253287
3,8.0,15.0,1.0,11.0,3.0,0.0,0.405,0.6391,0.4959168157770735,-3.25,-3.0,1.8932,-1.0,1,0.75,0.5298701298701299,1.2422277715411578,3.0,6.049401642691164,1,1.1662319609745475,1.3999999999999997,0.4000000000000001,1.0,10.4,4.6,3.6,12.6,0.8477556974329589,0.2811,0.3146,0.3539,0.5298701298701299,0.31464638365140096,1.3511,1.2194920502947304,1.087884100589461,0,14,Rennes,3.2,3.1,2.4,,,,3.0,3.1,2.4,43.0,24.0,-0.25,1.58,2.33,3.11,1.81,2.04,3.11,2.4,1.65,2.53,3.3,1.86,2.11,3.25,2.52,34.0,2.27,0.2276,0.2568,0.2935,0.29828862058695504,24/10/15,F1,1,1,1,D,1.0103664025449306,,,,0,-0.25,3.0,12.0,0.2951,1.0,10.0,5.0,0.0,1.0,H,0.0,-0.5,0.5421,1.506283218322004,1.0,0.0,2.193,-1.0,1,0.25,0.4701298701298701,1.4594836078718871,7.0,4.647200416796772,-10,0.9626288988189107,1.8,0.8000000000000002,1.0,10.2,4.0,3.0,9.8,0.8896335640343378,0.4913,0.4286,0.3526,0.4701298701298701,0.38706499576164405,1.849,1.4672289140182841,1.085457828036568,0.25,0,16,Lorient,3.1,3.1,2.3,3.1,3.1,2.4,1.0485436893203883,10.446601941747574,3.7572815533980584,1.3300970873786409,13.097087378640778,4.514563106796117,0.6201,0.5031,0.3701,-1.0,0.4040920716112532,3.21,3.1,3.27,2.52,3.24,2.5,0,,,,,,,0.3799,0.4969,0.6299,0.5800000000000001,0.5959079283887467,3.3,3.2,2.45,2.9,3.1,2.5,11,0.12441082884443305,0.16019645,0.14133556000000003,0.12478598500000002,16,0.4979,yellow,1.2531332,0.9288772,-0.324256,0.07425600290298462,1.099750783864752,0.9002498039723843,-0.1995009798923677,-0.0504990201076323,1.1688257,0.8684311,-0.30039465,0.050394654273986816,0.024717212356446378,0.2633291898566907,0.3151923260912593,0.42147848405205,0.3166154,0.21170756,0.47167704,0.5254126,0.2899993,0.18458804,0.12349318737469762,0.1613622693301786,0.1550655888198751,0.47285604608642656,0.27229973150045655,0.2548442124790094,0.1442692090089175
4,4.0,12.0,0.0,13.0,1.0,3.0,-1.0,0.6108,0.9220149774103998,-0.5,-2.0,1.8793,-1.0,0,0.0,0.5026041666666667,0.8567683586197858,3.0,3.253743240078262,-10,0.5455663681709613,0.6,-1.3999999999999997,2.0,6.2,1.8,6.0,15.6,1.3223660538337283,0.4549,0.2946,0.1635,0.5026041666666667,0.18995969459645448,1.3273,1.0352886633473521,0.7432773266947044,0,1,Bastia,4.2,3.3,1.95,,,,4.1,3.2,1.95,43.0,25.0,-0.5,1.55,2.39,4.22,1.91,1.93,3.28,1.93,1.59,2.59,4.75,1.97,1.98,3.41,2.0,34.0,-1.0,0.2791,0.2772,0.2401,0.2868892748304224,24/10/15,F1,0,0,2,H,-0.05058618363067546,,,,2,1.5,5.0,8.0,0.2951,0.0,10.0,3.0,0.0,0.0,D,1.0,0.9299999999999999,0.552,0.8714287937797244,0.5,0.0,1.2598,0.8700000000000001,3,1.0,0.4973958333333334,1.856342366549792,4.0,4.59016276321379,1,0.9540325877641707,1.0,-0.8000000000000002,1.8,12.800000000000002,4.8,4.4,12.0,1.299900576454006,0.2659,0.4282,0.5964,0.4973958333333334,0.5231510305731232,0.9440999999999999,1.3090600122444571,1.6740200244889145,0.5,1,3,Montpellier,3.9,3.35,1.9,4.33,3.25,1.85,1.0480769230769231,10.451923076923077,3.75,1.3269230769230769,13.067307692307692,4.519230769230769,0.3964,0.4157,0.4348,-1.0,0.3934010152284264,4.51,5.15,3.41,1.87,3.41,1.96,2,,,,,,,0.6036,0.5843,0.5652,0.55,0.6065989847715737,4.75,3.3,1.95,4.2,3.1,2.0,11,0.13173481260732636,0.372963905,0.20687219999999998,0.09481260499999998,16,-0.3832,green,1.0587897,1.331851,0.27306128,-0.7730612754821777,1.1002998787558234,0.900012115490039,-0.20028776326578435,-0.29971223673421565,1.3843362,0.7348035,-0.64953274,0.1495327353477478,-0.30774692562288186,0.24824670587796774,0.2769195595074526,0.47483373461457967,0.15417106,0.38817337,0.45765558,0.5166608,0.29851463,0.1848246,0.16871301663906596,0.15895309184193573,0.13388844479947837,0.4830500409943954,0.32120252181055914,0.19574745706326035,0.15277715964216226
5,4.0,16.0,0.0,11.0,2.0,4.0,0.0,0.0,0.24516931104860917,-2.5,-3.0,1.0824,-1.0,0,0.5,0.5039164490861618,0.590292348580221,1.0,4.078813925457955,0,0.6984366301094902,0.25,-2.5,2.75,11.5,2.25,5.0,17.0,1.4208030052722855,0.0788,0.0936,0.111,0.5039164490861618,0.12169534200587492,0.605,0.6189329185445922,0.6328658370891844,0,6,Troyes,7.5,3.8,1.5,,,,6.25,3.7,1.57,43.0,25.0,-1.0,1.82,1.98,6.35,1.9,1.93,3.9,1.55,1.92,2.1,7.5,1.97,2.0,4.28,1.6,39.0,-1.0,0.1612,0.1805,0.2021,0.22520632256259618,25/10/15,F1,0,0,1,H,0.38976968195699857,,,,1,0.0,5.0,9.0,0.2951,0.0,16.0,4.0,0.0,0.0,D,1.0,0.0,0.4774,0.6349389930056077,-0.5,0.0,2.041,0.5,3,0.5,0.4960835509138382,2.184501328857183,4.0,6.2998178471686215,0,1.0326613961827662,1.3999999999999997,0.6,0.8000000000000002,15.199999999999998,4.0,3.2000000000000006,10.0,0.8728657352994504,0.76,0.7258,0.687,0.4960835509138382,0.6530983354315288,2.3361,2.1461889434167656,1.9562778868335313,1.0,1,7,Bordeaux,5.6,3.6,1.6,6.0,3.8,1.53,1.0380952380952382,10.476190476190476,3.7238095238095235,1.3333333333333333,13.038095238095238,4.504761904761905,0.5635,0.5222,0.4788,-1.0,0.4789473684210527,6.87,8.05,4.35,1.5,4.28,1.56,1,,,,,,,0.4365,0.4778,0.5212,0.8200000000000001,0.5210526315789473,7.0,4.2,1.55,6.0,4.0,1.55,11,0.06757526057315148,0.03190472,0.041982665,0.055133904999999976,16,1.7311,green,1.6039215,0.502102,-1.1018195,0.10181951522827148,1.1021401757605167,0.8995445062336693,-0.20259566952684738,-0.7974043304731526,1.7056084,0.65844834,-1.04716,0.04716002941131592,-0.21614159527785506,0.11089218245833125,0.20282566798117294,0.6862821495604959,0.08195564,0.12116155,0.79688275,0.69628567,0.21524402,0.088470355,0.05535798290737742,0.023986677379810306,0.05003469650487924,0.7264835210665215,0.17974374775219804,0.09377272621422678,0.04180229468068235
6,5.0,24.0,0.0,12.0,6.0,4.0,1.0299999999999998,0.7345,0.31894434206987965,-1.0,0.0,2.1285,1.81,3,1.0,0.4727272727272727,1.3463572436419537,2.0,6.270686562490601,1,1.0313414986186622,0.5,-1.0,1.5,12.0,4.75,5.25,13.5,1.1068697672632306,0.2994,0.2616,0.2292,0.4727272727272727,0.348858017964278,0.6858999999999997,0.7627985577640193,0.8396971155280389,1,2,Marseille,2.9,3.1,2.6,,,,2.8,3.2,2.7,43.0,23.0,0.0,1.59,2.31,2.85,2.03,1.82,3.1,2.59,1.64,2.38,3.05,2.12,1.87,3.25,2.7,32.0,-1.0,0.3825,0.3231,0.2768,0.2997831897491196,25/10/15,F1,0,2,1,A,0.3296714761357995,,,,-1,-1.0,3.0,14.0,0.2951,0.0,10.0,4.0,1.0,0.0,A,3.0,-1.0,1.4426,0.6486158182056792,-0.0,0.0,1.1566,-1.0,0,0.0,0.5272727272727271,1.3538595666089273,4.0,6.166978799662239,-10,0.9334518780244259,0.6,0.20000000000000004,0.4000000000000001,16.4,4.2,3.4,9.8,0.7917708991993113,0.3182,0.4153,0.494,0.5272727272727271,0.35135879228660255,0.7172000000000001,1.0457818984916292,1.3743637969832583,-0.0,0,0,Lille,2.75,3.05,2.6,2.8,3.0,2.62,1.028301886792453,10.481132075471699,3.707547169811321,1.330188679245283,13.066037735849056,4.5,0.1673,0.2717,0.3811,1.31,0.40769230769230774,3.05,2.81,3.27,2.79,3.18,2.61,-1,,,,,,,0.8327,0.7283,0.6189,-1.0,0.5923076923076923,3.0,3.2,2.63,2.7,3.1,2.7,11,0.27371944084325434,0.296115865,0.358854325,0.41908431999999995,16,0.03130000000000033,red,1.2923183,0.9793476,-0.31297076,0.31297075748443604,1.0994877090206638,0.9002167205518266,-0.19927098846883728,0.19927098846883728,0.85367715,0.94035816,0.08668101,-0.08668100833892822,0.1418535792047817,0.3341787382671966,0.29341483631303666,0.37240642541976676,0.438826,0.23292103,0.32825303,0.33595845,0.3125897,0.35145184,0.2910022491346953,0.2113331916511041,0.2667413957505582,0.3455393024097943,0.2796418584670317,0.37481885899138895,0.2551244467125716
7,0.0,15.0,0.0,14.0,6.0,0.0,-1.0,0.9194,0.8560867861231372,1.0,2.0,1.6558,-1.0,0,0.0,0.47135416666666663,0.464589893450147,6.0,7.00863521930004,-10,1.0376040173235186,1.0,0.20000000000000004,0.8000000000000002,11.6,3.7999999999999994,4.8,12.6,0.9135393806066228,0.0439,0.1181,0.2102,0.47135416666666663,0.09323402623659413,0.30989999999999984,0.6793548021992857,1.0488096043985715,0,15,St Etienne,12.0,6.0,1.25,,,,12.5,5.5,1.28,43.0,25.0,-1.5,2.11,1.7,11.5,2.03,1.81,5.59,1.26,2.22,1.75,15.0,2.09,1.86,6.0,1.3,39.0,-1.0,0.1602,0.2018,0.2257,0.18488781474036464,25/10/15,F1,0,1,4,H,0.3816424921119945,,,,3,1.5,5.0,9.0,0.2951,0.0,21.0,10.0,0.0,1.0,H,0.0,0.81,1.3459,1.2377292782351317,0.5,2.0,2.7222,0.3600000000000001,3,1.0,0.5286458333333333,2.3505222918094884,12.0,9.695173420403131,1,1.5392014076163325,2.25,1.5,0.75,17.75,7.25,4.25,10.25,0.9743742765254693,0.7959,0.6801,0.5641,0.5286458333333333,0.7218781590230412,2.0979,1.9819836274628908,1.8660672549257815,1.5,1,17,Paris SG,9.0,5.0,1.3,13.0,5.5,1.25,1.0373831775700935,10.495327102803738,3.7289719626168227,1.3271028037383177,13.037383177570094,4.4953271028037385,0.4323,0.4969,0.5575,0.7,0.5538057742782152,13.78,10.53,5.31,1.36,6.0,1.28,3,,,,,,,0.5677,0.5031,0.4425,-1.0,0.44619422572178474,15.0,6.0,1.25,11.0,5.0,1.3,11,0.04302217103834934,0.021792009999999987,0.05814180999999998,0.11709642499999998,16,1.7880000000000003,green,2.8460445,0.35342407,-2.4926205,0.9926204681396484,1.103260487680489,0.8997939806737086,-0.20346650700678037,-1.2965334929932197,2.0998273,0.63916403,-1.4606633,-0.0393366813659668,-0.11441656873984603,0.08700958319481328,0.1566075600778618,0.756382856727325,0.081531815,0.0895179,0.8289503,0.7255191,0.20293207,0.07154884,0.0334599900320371,0.017952720792286964,0.040229492275276724,0.7702840877773639,0.1496858445338262,0.0800300801064442,0.029587106031276674
8,5.0,12.0,0.0,16.0,4.0,2.0,0.75,0.5215,0.9682775760143119,0.0,0.0,2.0164,1.31,3,1.0,0.5442708333333333,1.5657309403282713,6.0,6.196570228030682,1,1.4865755748209575,2.0,0.6,1.3999999999999997,13.6,5.2,4.4,14.800000000000002,1.0451419845588366,0.1835,0.2965,0.4128,0.5442708333333333,0.4246050007669888,0.8048,1.1890800175796514,1.573360035159303,1,10,Monaco,2.5,3.1,3.0,,,,2.4,3.1,3.2,43.0,24.0,0.0,1.62,2.25,2.47,1.75,2.09,3.1,3.01,1.67,2.38,2.66,1.85,2.21,3.25,3.25,33.0,-1.0,0.2462,0.2534,0.243,0.2919159380273048,25/10/15,F1,0,1,0,A,-0.11027101246358251,,,,-1,-1.0,3.0,13.0,0.2951,1.0,13.0,6.0,1.0,0.0,A,1.0,-1.0,1.2116,0.8580065635507294,-1.0,-1.0,1.859,-1.0,0,0.0,0.4557291666666667,1.142353121644424,4.0,4.661968998752888,-10,1.0031073958605727,1.3999999999999997,0.8000000000000002,0.6,11.6,5.0,4.2,12.800000000000002,1.0205795326045985,0.5703,0.4501,0.3442,0.4557291666666667,0.28347906120570643,1.6325999999999998,1.524933747905386,1.4172674958107718,-0.0,0,18,Reims,2.5,3.1,2.8,2.4,3.1,3.0,1.037037037037037,10.527777777777779,3.75,1.3518518518518519,13.111111111111109,4.546296296296297,0.44,0.5098,0.5747,-1.0,0.4186046511627907,2.66,2.31,3.36,3.46,3.21,3.01,-1,,,,,,,0.56,0.4902,0.4253,0.6200000000000001,0.5813953488372093,2.45,3.2,3.25,2.4,3.1,3.1,11,0.2057198916422128,0.49595717,0.34875113,0.23163873999999995,16,0.8277999999999999,red,1.0624756,1.4374707,0.3749951,-0.3749951124191284,1.099222988176957,0.9014037983181772,-0.1978191898587799,0.1978191898587799,0.9908402,1.2561954,0.26535523,-0.2653552293777466,-0.14751038397936503,0.4382265901211799,0.29075721083269157,0.27101619904612834,0.5293214,0.27521813,0.19546048,0.26006442,0.29585147,0.44408408,0.1945195720961436,0.12987157846644615,0.1883379916351835,0.24218036852073452,0.28727560301020955,0.4705440135678947,0.1694874783433073
9,3.0,11.0,0.0,13.0,5.0,0.0,0.0,1.3459,1.2728595080431002,1.5,3.0,2.7222,0.7,3,0.5,0.5052356020942408,1.9927685950413225,12.0,9.427591909533561,0,1.498736164878225,2.0,1.6666666666666667,0.3333333333333333,13.166666666666666,5.5,2.3333333333333335,7.5,0.4686454115054956,0.6593,0.6567,0.6533,0.5052356020942408,0.5764462809917356,2.0831,1.9108294180345036,1.7385588360690072,1,17,Paris SG,1.5,4.0,7.5,,,,1.5,3.9,7.0,48.0,29.0,1.0,1.86,1.93,1.51,1.89,1.93,4.01,6.82,1.94,2.01,1.57,1.98,2.14,4.33,8.4,42.0,-1.0,0.1995,0.2114,0.2264,0.2634297520661157,30/10/15,F1,0,1,0,A,-0.7564021632290923,,,,-1,0.0,1.0,14.0,0.2951,0.0,5.0,2.0,0.0,0.0,D,0.0,0.0,0.6391,0.516457344814008,0.25,0.0,1.8932,-1.0,0,0.5,0.4947643979057591,0.743801652892562,3.0,5.808804986751406,0,0.9349495570969844,1.3999999999999997,0.0,1.3999999999999997,13.199999999999998,3.6,4.2,10.2,1.1189540692131827,0.1412,0.1319,0.1203,0.4947643979057591,0.16012396694214875,0.8423999999999998,0.7146464849022895,0.5868929698045794,-1.0,0,14,Rennes,1.45,4.0,7.0,1.5,3.8,6.5,1.036697247706422,10.577981651376147,3.7522935779816513,1.3394495412844034,13.110091743119265,4.559633027522936,0.5599,0.4879,0.4107,-1.0,0.4907651715039578,1.56,1.7,3.72,6.12,4.17,7.25,-1,,,,,,,0.4401,0.5121,0.5893,0.8600000000000001,0.5092348284960422,1.5,4.33,8.0,1.5,4.0,7.0,11,0.1025187188375111,0.068006965,0.06762625,0.06733649,16,-1.2407000000000001,red,1.1123872,1.4150468,0.30265963,0.6973403692245483,1.1001293466827984,0.9019317778919765,-0.19819756879082184,1.198197568790822,1.0392702,1.522537,0.48326683,0.5167331695556641,0.8040903691903448,0.4984407083323005,0.23129599605611287,0.27026329561158663,0.2813629,0.3313749,0.38726217,0.21905904,0.28503484,0.4959061,0.16230198600652015,0.3332056180890164,0.15104874559564974,0.29219483211333436,0.2825685816162537,0.4252365713692507,0.20786540083791463
